training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/xy,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
137.14984,0.003738422,0.13815585,-137.1461,137.1461,1.085093,0.30872747,1500.0,15.0,20,150.0,0.8817589,-7.6934366,-137.15503,-168.15526,9.663959,-8.084208,488.72418,0.02371662,0.334998,0.334998,9.346567e-05,0.0003,188.28131,129.78485,0.0037155496,0.1283061,-129.78113,129.78113,0.9519851,0.30872747,1500.0,15.0,20,150.0,0.98755,0.22447564,-129.84958,-166.76271,0.02500547,0.29390395,0.29390395,174.85799,0.00380223593711853,1246.2817690372467,215000,,,,,,,,,,,
133.7605,0.0031166712,0.1367966,-133.75739,133.75739,0.9601416,0.3094165,1500.0,15.0,20,150.0,0.5557288,-4.679247,-133.73257,-172.31999,9.463221,-7.4708447,423.39758,0.026518112,0.29708365,0.29708365,9.30743e-05,0.0003,178.87877,132.51845,0.0033147987,0.13688621,-132.51514,132.51514,0.9604962,0.3083956,1500.0,15.0,20,150.0,1.0415077,-6.7782536,-132.59639,-165.90018,0.025265269,0.2962128,0.2962128,177.99187,0.003735522699356079,1264.9593896865845,220000,,,,,,,,,,,
135.2373,0.0020791246,0.13580579,-135.23523,135.23523,0.94737846,0.3042663,1500.0,15.0,20,150.0,0.6927957,-11.438482,-135.1983,-174.99654,5.3674297,-5.848278,389.84308,0.025257472,0.28825533,0.28825533,9.267249e-05,0.0003,179.1684,130.83049,0.0027688341,0.13761917,-130.82773,130.82773,1.0120397,0.3042663,1500.0,15.0,20,150.0,1.39544,1.1480403,-130.82843,-168.07182,0.023345398,0.30792958,0.30792958,178.41537,0.003788100814819336,1283.8999013900757,225000,,,,,,,,,,,
137.10825,0.0052871085,0.13529634,-137.10297,137.10297,1.0746963,0.30361092,1500.0,15.0,20,150.0,0.54781777,-2.179545,-137.08914,-317.19266,5.819645,-4.905079,443.20667,0.02373997,0.32628956,0.32628956,9.2260394e-05,0.0003,186.5995,129.54837,0.004917832,0.14232233,-129.54346,129.54346,1.0848749,0.30576375,1500.0,15.0,20,150.0,1.2543885,-7.7658253,-129.57364,-169.70229,0.023902053,0.33171543,0.33171543,180.56009,0.0037183661460876466,1302.4917387962341,230000,,,,,,,,,,,
136.24005,0.0030554528,0.13577259,-136.237,136.237,1.0523778,0.30615503,1500.0,15.0,20,150.0,0.73481464,-21.415369,-136.2776,-165.94858,10.010643,-8.667489,480.79187,0.022846159,0.32219076,0.32219076,9.183811e-05,0.0003,185.30348,129.68488,0.0025203568,0.14171885,-129.68236,129.68236,1.0209314,0.30615503,1500.0,15.0,20,150.0,4.5535045,-6.0379534,-129.7077,-166.4973,0.023974998,0.31256327,0.31256327,181.12286,0.003760308885574341,1321.2932903766632,235000,,,,,,,,,,,
138.71689,0.0030549318,0.12904523,-138.71384,138.71384,0.9899257,0.30257052,1500.0,15.0,20,150.0,0.54697466,0.080857515,-138.73595,-179.22884,10.016747,-8.793742,407.62073,0.023692088,0.29952234,0.29952234,9.1405775e-05,0.0003,184.19223,136.2229,0.0031760624,0.13771662,-136.21973,136.21973,1.0733321,0.30227965,1500.0,15.0,20,150.0,1.0564637,-0.2095713,-136.26758,-168.76128,0.028247995,0.32444644,0.32444644,185.94632,0.0036953184127807618,1339.7698891162872,240000,,,,,,,,,,,
138.3946,0.0028974968,0.13716751,-138.39171,138.39171,0.9300744,0.29958263,1500.0,15.0,20,150.0,0.94118214,-0.8282472,-138.41347,-176.77258,6.182828,-9.807384,447.40588,0.02243507,0.27863413,0.27863413,9.0963455e-05,0.0003,181.1309,130.8587,0.0028016823,0.14117615,-130.8559,130.8559,0.9734365,0.29958263,1500.0,15.0,20,150.0,1.825871,-0.21302484,-130.92831,-169.27997,0.02508761,0.29162467,0.29162467,176.42827,0.0037790022850036622,1358.664907693863,245000,,,,,,,,,,,
138.59895,0.0031908914,0.12580116,-138.59576,138.59576,0.977351,0.29851788,1500.0,15.0,20,150.0,0.69045615,-0.74593526,-138.55783,-180.6286,8.798268,-7.9994736,413.02557,0.02245041,0.29175675,0.29175675,9.051133e-05,0.0003,183.05292,131.04242,0.003092439,0.13256772,-131.03932,131.03932,0.9950111,0.29613972,1500.0,15.0,20,150.0,0.9715306,-2.3655224,-131.0907,-169.34743,0.022629999,0.2946623,0.2946623,176.21329,0.003759147596359253,1377.460652589798,250000,,,,,,,,,,,
134.80528,0.0025946274,0.1277999,-134.80269,134.80269,1.0889767,0.2946517,1500.0,15.0,20,150.0,1.0484968,-4.3307686,-134.87488,-192.6734,5.769542,-6.836094,459.06262,0.023576962,0.32086885,0.32086885,9.004948e-05,0.0003,183.9841,130.20724,0.0026821722,0.13523059,-130.20456,130.20456,0.9723818,0.2946517,1500.0,15.0,20,150.0,8.548376,-1.8823696,-130.3065,-170.24542,0.025040999,0.28651392,0.28651392,181.7327,0.003708994197845459,1396.0056312084198,255000,,,,,,,,,,,
137.06967,0.0027964734,0.12947077,-137.06688,137.06688,1.036841,0.29330215,1500.0,15.0,20,150.0,0.6482407,-10.8551445,-137.057,-173.79878,7.7557373,-6.800079,416.93237,0.02462742,0.3041077,0.3041077,8.9578054e-05,0.0003,183.33406,132.26387,0.0026083635,0.13364032,-132.26126,132.26126,1.0744876,0.29365334,1500.0,15.0,20,150.0,21.422192,0.75492394,-132.35692,-171.02817,0.019628264,0.31552687,0.31552687,201.01509,0.0037530449867248534,1414.7708625793457,260000,,,,,,,,,,,
137.42265,0.0028567594,0.1361521,-137.4198,137.4198,1.0416758,0.29723558,1500.0,15.0,20,150.0,0.9435709,-4.054141,-137.44266,-268.52002,7.9183717,-5.4654746,439.7418,0.029482884,0.30962312,0.30962312,8.909717e-05,0.0003,184.8097,135.01985,0.0024140668,0.13739192,-135.01744,135.01744,1.0563977,0.29723558,1500.0,15.0,20,150.0,0.89596784,-0.18404785,-135.03778,-171.0723,0.026739178,0.31399897,0.31399897,183.01566,0.003705436277389526,1433.2980506420135,265000,,,,,,,,,,,
136.77782,0.003425787,0.13297942,-136.77438,136.77438,0.93058914,0.29735622,1500.0,15.0,20,150.0,0.624784,-22.222044,-136.80232,-181.46225,7.3307285,-8.00615,416.279,0.02074818,0.27671647,0.27671647,8.860696e-05,0.0003,178.91006,133.37671,0.0032315785,0.1393649,-133.37347,133.37347,1.0953785,0.2948776,1500.0,15.0,20,150.0,2.7671146,-2.0687063,-133.3747,-170.94101,0.027144467,0.32300258,0.32300258,184.59421,0.0037752572059631347,1452.1743433475494,270000,,,,,,,,,,,
138.94075,0.0027142055,0.12965108,-138.93803,138.93803,1.2330081,0.29588044,1500.0,15.0,20,150.0,1.1222663,-17.727713,-139.04279,-179.61049,12.297572,-11.0568075,542.943,0.026219832,0.36482298,0.36482298,8.810758e-05,0.0003,194.78647,131.49687,0.0027846815,0.13575834,-131.4941,131.4941,1.1680831,0.29588044,1500.0,15.0,20,150.0,2.7996013,-4.0566325,-131.48083,-171.55144,0.02351915,0.34561294,0.34561294,186.13843,0.003700200319290161,1470.6753513813019,275000,,,,,,,,,,,
137.54713,0.0029454504,0.13010529,-137.54419,137.54419,1.0373222,0.29680085,1500.0,15.0,20,150.0,2.0515728,-9.848725,-137.61168,-174.42603,5.9539566,-7.244284,533.5937,0.022010146,0.3078781,0.3078781,8.759914e-05,0.0003,185.78043,131.2857,0.0028052074,0.13791472,-131.2829,131.2829,1.0957024,0.29721865,1500.0,15.0,20,150.0,3.5179071,-0.43124267,-131.27802,-170.15079,0.02122298,0.32566318,0.32566318,183.65309,0.003757792663574219,1489.4643206596375,280000,,,,,,,,,,,
135.70308,0.0026421703,0.1325125,-135.70044,135.70044,1.1151413,0.29914784,1500.0,15.0,20,150.0,0.57097095,-2.0455356,-135.69193,-187.11423,8.475864,-5.8551474,413.0232,0.019685203,0.33359212,0.33359212,8.708179e-05,0.0003,186.31287,135.04077,0.0027437082,0.14119592,-135.03802,135.03802,1.1319206,0.29914784,1500.0,15.0,20,150.0,1.0298531,-7.957343,-135.04718,-170.15294,0.02346254,0.3386116,0.3386116,186.86237,0.003708901357650757,1508.0088338851929,285000,,,,,,,,,,,
138.4214,0.0026167491,0.1411147,-138.4188,138.4188,1.0088403,0.30221972,1500.0,15.0,20,150.0,0.7170273,-1.3745078,-138.41696,-166.82957,5.5031157,-6.710573,409.68646,0.02231314,0.30489144,0.30489144,8.655565e-05,0.0003,184.87215,131.40681,0.0029077856,0.13588113,-131.4039,131.4039,1.0202564,0.30287644,1500.0,15.0,20,150.0,3.4368496,-0.5225943,-131.39467,-170.59644,0.02265448,0.30901164,0.30901164,181.1954,0.003767274284362793,1526.845211982727,290000,,,,,,,,,,,
138.16261,0.002429747,0.12745544,-138.16019,138.16019,0.9178415,0.30239177,1500.0,15.0,20,150.0,0.85164773,-16.213215,-138.1018,-174.51915,8.283357,-6.704871,416.3779,0.016080512,0.27754772,0.27754772,8.602091e-05,0.0003,180.64642,134.49066,0.0023876105,0.13293931,-134.48828,134.48828,1.0144123,0.30239177,1500.0,15.0,20,150.0,0.9794975,-7.4463105,-134.48662,-168.91545,0.023181407,0.30674994,0.30674994,181.48264,0.003705872964859009,1545.3745834827423,295000,,,,,,,,,,,
133.56955,0.0029171738,0.13001944,-133.56664,133.56664,1.0554637,0.30395466,1500.0,15.0,20,150.0,1.9607544,-0.38876525,-133.53603,-223.97375,13.93143,-10.754531,490.06403,0.02271285,0.32081312,0.32081312,8.547767e-05,0.0003,183.65227,130.40958,0.0026088492,0.14179736,-130.40697,130.40697,0.9692238,0.30479,1500.0,15.0,20,150.0,1.3948979,-6.1446056,-130.4259,-169.77515,0.025003616,0.2954097,0.2954097,176.11594,0.0037956511974334716,1564.3528470993042,300000,,,,,,,,,,,
139.39168,0.0021579121,0.12745197,-139.38953,139.38953,0.8264509,0.30259553,1500.0,15.0,20,150.0,1.4031365,-0.16962385,-139.46121,-166.19046,10.778542,-13.555517,619.8307,0.02339614,0.25008035,0.25008035,8.49261e-05,0.0003,178.30687,135.54897,0.0025989478,0.13707285,-135.54637,135.54637,1.1384559,0.30259553,1500.0,15.0,20,150.0,3.932876,-9.643975,-135.54294,-169.50877,0.024714865,0.34449166,0.34449166,191.1556,0.02414789605140686,1685.0923352241516,305000,,,,,,,,,,,
138.7495,0.0029042363,0.12756431,-138.7466,138.7466,1.0545782,0.3041681,1500.0,15.0,20,150.0,0.4874775,0.58358794,-138.7804,-214.6696,6.162383,-6.0311227,395.66602,0.023031252,0.32076904,0.32076904,8.436636e-05,0.0003,187.35233,134.69931,0.0024361922,0.13321818,-134.69687,134.69687,0.9457917,0.30637074,1500.0,15.0,20,150.0,1.7350845,1.0642537,-134.67418,-170.39215,0.026000608,0.2897629,0.2897629,179.89882,0.004098791885375977,1705.5863018035889,310000,,,,,,,,,,,
133.91063,0.0024339561,0.122164026,-133.90819,133.90819,0.9671908,0.3072051,1500.0,15.0,20,150.0,0.74974805,-5.7967186,-133.98338,-179.69148,6.4108458,-6.4378023,398.4893,0.023564164,0.29712597,0.29712597,8.3798586e-05,0.0003,179.22926,133.23007,0.0027215856,0.12909871,-133.22736,133.22736,1.0879701,0.3072051,1500.0,15.0,20,150.0,1.0075248,-2.5921583,-133.23888,-167.11526,0.02229549,0.33423,0.33423,184.3721,0.004134406614303589,1726.2583420276642,315000,,,,,,,,,,,
135.80757,0.0029177899,0.13590911,-135.80466,135.80466,1.0679218,0.3042233,1500.0,15.0,20,150.0,0.86446905,-0.7718865,-135.78244,-179.40898,5.1956882,-6.454488,414.2787,0.020758783,0.32488668,0.32488668,8.322294e-05,0.0003,185.40504,132.40865,0.0027062204,0.13788898,-132.40594,132.40594,0.9818781,0.30507377,1500.0,15.0,20,150.0,4.6622367,-10.9918585,-132.39247,-170.49448,0.019543754,0.29954526,0.29954526,182.00267,0.00393458685874939,1745.9312827587128,320000,,,,,,,,,,,
138.11646,0.0023279716,0.12880428,-138.11412,138.11412,1.0277141,0.30695754,1500.0,15.0,20,150.0,0.6422586,-0.22750804,-138.0972,-183.33456,12.52775,-8.04905,420.44177,0.020589307,0.31546462,0.31546462,8.263957e-05,0.0003,186.0784,130.17693,0.002156469,0.1364804,-130.17477,130.17477,1.024585,0.30695754,1500.0,15.0,20,150.0,1.1132756,-4.1311407,-130.1753,-170.82678,0.024328416,0.3145041,0.3145041,178.46582,0.003848600959777832,1765.1742947101593,325000,,,,,,,,,,,
136.92508,0.0021564108,0.12865679,-136.92293,136.92293,1.0999688,0.30654383,1500.0,15.0,20,150.0,0.759385,-0.08293143,-136.94547,-185.57687,6.995195,-8.543139,399.2428,0.024029475,0.33718863,0.33718863,8.2048646e-05,0.0003,188.26276,134.51286,0.0022063367,0.13296217,-134.51065,134.51065,1.0227659,0.3081587,1500.0,15.0,20,150.0,2.160771,-5.9335594,-134.53506,-167.01436,0.02437105,0.3151742,0.3151742,183.94977,0.003985664463043213,1785.1026239395142,330000,,,,,,,,,,,
138.16232,0.0021315902,0.12379338,-138.16019,138.16019,1.0119853,0.31146577,1500.0,15.0,20,150.0,1.043747,1.5059948,-138.1852,-197.37393,6.8482857,-8.863685,405.15405,0.02420229,0.31519878,0.31519878,8.1450344e-05,0.0003,186.48589,128.70041,0.0021420615,0.12523283,-128.69827,128.69827,0.98847246,0.31146577,1500.0,15.0,20,150.0,1.6618394,-0.7859726,-128.68785,-171.43953,0.023023536,0.30787534,0.30787534,176.54355,0.004051303482055664,1805.3591482639313,335000,,,,,,,,,,,
135.88763,0.0030797096,0.13327083,-135.88455,135.88455,0.9612904,0.30986577,1500.0,15.0,20,150.0,0.90032226,-6.224294,-135.88522,-195.12265,5.4023557,-5.0609274,360.17517,0.022209205,0.297871,0.297871,8.0844795e-05,0.0003,181.46861,129.47217,0.0023844105,0.14063573,-129.46979,129.46979,1.030992,0.30871868,1500.0,15.0,20,150.0,3.0310774,-0.49307626,-129.50656,-171.12712,0.02086616,0.31828648,0.31828648,180.24622,0.004055587434768677,1825.6370921134949,340000,,,,,,,,,,,
136.862,0.0019309118,0.124116026,-136.86006,136.86006,1.0841496,0.31085262,1500.0,15.0,20,150.0,0.72924,-3.8774846,-136.87202,-192.7566,6.553623,-9.495815,425.50238,0.021605995,0.33701074,0.33701074,8.0232174e-05,0.0003,188.14285,131.12808,0.0020553644,0.12480868,-131.12602,131.12602,0.9882354,0.31085262,1500.0,15.0,20,150.0,9.754422,-6.185662,-131.03387,-167.93726,0.023881856,0.30719557,0.30719557,186.96184,0.0039536489486694335,1845.4053428173065,345000,,,,,,,,,,,
136.42896,0.003250208,0.12550296,-136.4257,136.4257,1.0058094,0.31093392,1500.0,15.0,20,150.0,0.7134517,-4.7507277,-136.44403,-191.063,13.265369,-9.5717325,417.4685,0.025045184,0.31274027,0.31274027,7.961267e-05,0.0003,184.05345,135.74045,0.0029877694,0.13149153,-135.73746,135.73746,0.8659322,0.31053254,1500.0,15.0,20,150.0,3.6525745,-12.355581,-135.8039,-171.53275,0.024142481,0.26890013,0.26890013,179.72804,0.003865831232070923,1864.7345061302185,350000,,,,,,,,,,,
138.75961,0.0020949224,0.12337723,-138.75752,138.75752,1.0494306,0.3092738,1500.0,15.0,20,150.0,0.82424176,1.077399,-138.75128,-189.4024,9.99498,-6.540897,437.8803,0.023813864,0.32456142,0.32456142,7.898643e-05,0.0003,188.26807,133.51976,0.0023077847,0.13023184,-133.51746,133.51746,0.833456,0.3092738,1500.0,15.0,20,150.0,0.9834183,-25.220535,-133.54846,-171.54857,0.021889031,0.2577661,0.2577661,173.16809,0.004131770086288452,1885.3933634757996,355000,,,,,,,,,,,
137.0624,0.0024443513,0.13529196,-137.05995,137.05995,1.0036087,0.311821,1500.0,15.0,20,150.0,0.73130506,-6.0620656,-137.01347,-181.76204,6.8366246,-7.6285996,397.1067,0.025411785,0.31294626,0.31294626,7.835362e-05,0.0003,184.73564,130.32585,0.002562672,0.13578363,-130.32329,130.32329,0.86353976,0.311224,1500.0,15.0,20,150.0,1.3175849,-0.4778119,-130.3002,-167.43307,0.028799921,0.2687543,0.2687543,171.95657,0.004209320783615112,1906.4399740695953,360000,,,,,,,,,,,
138.47772,0.0023710227,0.1230322,-138.47536,138.47536,0.95073885,0.30963796,1500.0,15.0,20,150.0,0.64188564,-0.4254712,-138.49408,-166.95683,5.169309,-4.907718,377.42575,0.020513283,0.29438484,0.29438484,7.7714445e-05,0.0003,183.27734,134.99677,0.0027746954,0.13837756,-134.99399,134.99399,0.9819276,0.30963796,1500.0,15.0,20,150.0,8.04036,-3.423797,-134.96432,-171.0591,0.022610767,0.30404204,0.30404204,188.64343,0.004008168172836304,1926.4808213710785,365000,,,,,,,,,,,
139.78197,0.0024629512,0.12741025,-139.77951,139.77951,0.9393214,0.3067461,1500.0,15.0,20,150.0,0.7059273,-21.96444,-139.76434,-187.1366,6.653249,-8.66429,380.82745,0.02087003,0.28813317,0.28813317,7.706907e-05,0.0003,183.70787,134.39,0.0024500908,0.1333202,-134.38754,134.38754,1.0791528,0.30429333,1500.0,15.0,20,150.0,1.2485564,-13.573504,-134.43466,-171.04608,0.022185044,0.328379,0.328379,184.8954,0.004112228298187256,1947.0419733524323,370000,,,,,,,,,,,
136.4055,0.0019341854,0.13363181,-136.40356,136.40356,1.1279233,0.30436096,1500.0,15.0,20,150.0,0.61260027,-31.55707,-136.4311,-182.09262,8.549341,-9.5768175,433.15314,0.025506755,0.3432958,0.3432958,7.641764e-05,0.0003,188.51247,131.87318,0.00212941,0.13533816,-131.87105,131.87105,1.0498213,0.30436096,1500.0,15.0,20,150.0,1.708477,-3.9060767,-131.89554,-166.71169,0.020488624,0.3195246,0.3195246,181.51035,0.004022868347167969,1967.156322002411,375000,,,,,,,,,,,
137.89417,0.0023990376,0.12464328,-137.89177,137.89177,0.9185464,0.30471775,1500.0,15.0,20,150.0,0.74532425,-0.89461577,-138.00146,-179.80835,6.39649,-9.340814,407.47186,0.019569939,0.2798974,0.2798974,7.5760356e-05,0.0003,180.6241,134.56508,0.0021450773,0.126499,-134.56293,134.56293,0.9614891,0.30381906,1500.0,15.0,20,150.0,3.3722212,-11.390469,-134.5863,-168.92589,0.01720118,0.29211873,0.29211873,181.75511,0.004150292015075684,1987.907788515091,380000,,,,,,,,,,,
135.92494,0.0022837417,0.13198766,-135.92265,135.92265,1.1117857,0.2994749,1500.0,15.0,20,150.0,0.62536824,-24.53059,-135.9396,-173.0198,9.777586,-9.515988,393.1198,0.017267773,0.3329519,0.3329519,7.50974e-05,0.0003,186.4931,131.94673,0.0025498746,0.13275625,-131.94418,131.94418,1.023074,0.2994749,1500.0,15.0,20,150.0,4.8419313,-2.6957061,-132.05222,-171.09724,0.021778267,0.30638498,0.30638498,182.74641,0.0039325504779815675,2007.5705473423004,385000,,,,,,,,,,,
139.69267,0.0024300045,0.13357751,-139.69025,139.69025,0.9599745,0.29996896,1500.0,15.0,20,150.0,0.6250127,-18.628635,-139.71994,-169.61241,5.7566795,-6.8004246,384.29706,0.018880071,0.28796256,0.28796256,7.442894e-05,0.0003,183.51207,134.96692,0.002415556,0.13834904,-134.96451,134.96451,1.0131598,0.29873008,1500.0,15.0,20,150.0,2.1192627,1.0308001,-134.9998,-172.1416,0.02106492,0.3026613,0.3026613,182.48538,0.003990227174758911,2027.5216898918152,390000,,,,,,,,,,,
134.59457,0.002313996,0.129598,-134.59225,134.59225,1.0495524,0.3004719,1500.0,15.0,20,150.0,0.9779748,-1.721651,-134.65015,-167.51869,6.625041,-8.277729,447.8711,0.021229925,0.31536102,0.31536102,7.375519e-05,0.0003,182.87671,132.61484,0.002160075,0.124476664,-132.61267,132.61267,0.95190465,0.3004719,1500.0,15.0,20,150.0,2.448202,0.08700195,-132.56775,-168.32664,0.023193723,0.2860206,0.2860206,177.96613,0.003851771259307861,2046.7805526256561,395000,,,,,,,,,,,
139.4701,0.0019846894,0.12479894,-139.46811,139.46811,1.0360514,0.30110246,1500.0,15.0,20,150.0,0.5979099,0.93695664,-139.43329,-180.55678,9.033385,-12.625494,402.80945,0.022252526,0.31195763,0.31195763,7.30763e-05,0.0003,186.86165,132.01677,0.0017817431,0.12371254,-132.01498,132.01498,1.0626165,0.30105302,1500.0,15.0,20,150.0,2.3460326,-8.868088,-132.02715,-170.9678,0.028024998,0.31990388,0.31990388,182.34839,0.00390790696144104,2066.320093870163,400000,,,,,,,,,,,
139.0899,0.0024622837,0.12859136,-139.08745,139.08745,0.95657945,0.30181104,1500.0,15.0,20,150.0,0.65733,-14.709821,-139.169,-177.31555,6.983721,-6.4651875,403.813,0.029236587,0.28870624,0.28870624,7.239246e-05,0.0003,183.05318,130.72328,0.002156209,0.14051236,-130.72113,130.72113,1.0686934,0.30181104,1500.0,15.0,20,150.0,1.2909338,-7.2542644,-130.72989,-170.2809,0.02762006,0.32254347,0.32254347,180.39574,0.022980885124206544,2181.22452712059,405000,,,,,,,,,,,
137.27786,0.0019832267,0.12974876,-137.27588,137.27588,1.0613226,0.30245683,1500.0,15.0,20,150.0,0.61666375,-1.2297574,-137.25797,-167.14122,13.719732,-14.234452,536.3397,0.019467156,0.32100427,0.32100427,7.170388e-05,0.0003,186.04517,135.31935,0.002276141,0.13158767,-135.31708,135.31708,0.9424303,0.30410042,1500.0,15.0,20,150.0,1.5341282,1.7638475,-135.3391,-171.48006,0.026931828,0.28659347,0.28659347,179.8425,0.003985836505889893,2201.15371632576,410000,,,,,,,,,,,
136.2298,0.0022248032,0.12661923,-136.22757,136.22757,1.0160263,0.30174884,1500.0,15.0,20,150.0,0.6782861,0.17148876,-136.25233,-187.53734,7.213657,-5.1303368,397.01996,0.023400174,0.30658475,0.30658475,7.101073e-05,0.0003,182.8958,126.68992,0.0024075797,0.12916344,-126.68751,126.68751,1.1458607,0.30174884,1500.0,15.0,20,150.0,4.207303,-1.0536555,-126.70262,-170.76927,0.019116217,0.34576213,0.34576213,182.76154,0.0038864458084106445,2220.585952281952,415000,,,,,,,,,,,
135.8948,0.0030343155,0.12880592,-135.89177,135.89177,0.98173493,0.30359143,1500.0,15.0,20,150.0,0.59509474,1.3428234,-135.90393,-174.69347,9.65912,-10.332294,421.4292,0.021860735,0.29804632,0.29804632,7.0313195e-05,0.0003,181.19684,131.69339,0.0031969305,0.12925152,-131.69019,131.69019,1.0761299,0.30449888,1500.0,15.0,20,150.0,1.404376,0.793937,-131.69868,-167.05936,0.022090143,0.32768035,0.32768035,182.24982,0.003824465751647949,2239.7082879543304,420000,,,,,,,,,,,
134.72421,0.0017451126,0.12754561,-134.72247,134.72247,0.9854902,0.3097134,1500.0,15.0,20,150.0,0.6805177,-26.24391,-134.72382,-168.34843,8.483434,-7.5731497,399.709,0.021767644,0.30521953,0.30521953,6.961148e-05,0.0003,181.18765,132.86455,0.0017595026,0.13093106,-132.8628,132.8628,0.98696446,0.3097134,1500.0,15.0,20,150.0,1.8589146,-3.1487808,-132.83235,-168.39346,0.01723536,0.30567613,0.30567613,180.57489,0.0039056514263153077,2259.236551761627,425000,,,,,,,,,,,
137.33235,0.0019244154,0.12369173,-137.33043,137.33043,1.0862721,0.30809093,1500.0,15.0,20,150.0,0.46719503,-5.8579245,-137.35286,-184.25084,6.09415,-7.0225344,401.48523,0.022417175,0.3346706,0.3346706,6.890576e-05,0.0003,188.00014,131.82283,0.0022188877,0.1294113,-131.82062,131.82062,1.0117772,0.31042632,1500.0,15.0,20,150.0,3.0045662,-26.34746,-131.71945,-170.69302,0.021338318,0.31408226,0.31408226,181.93973,0.0037701225757598876,2278.0871710777283,430000,,,,,,,,,,,
135.17258,0.002264041,0.12903883,-135.17032,135.17032,0.91289,0.305125,1500.0,15.0,20,150.0,0.5551864,0.43801615,-135.23944,-175.6744,6.7935476,-7.696137,390.61588,0.022798093,0.27854556,0.27854556,6.8196256e-05,0.0003,177.5096,135.73915,0.002291916,0.12474077,-135.73686,135.73686,0.9325417,0.305125,1500.0,15.0,20,150.0,1.0486721,-3.169323,-135.69891,-167.35962,0.021072317,0.2845418,0.2845418,179.46909,0.00379755163192749,2297.0749368667603,435000,,,,,,,,,,,
136.98824,0.0024524783,0.12008903,-136.98578,136.98578,0.8914476,0.3063981,1500.0,15.0,20,150.0,0.6401466,-30.745249,-137.02255,-178.10681,5.727903,-5.1354623,368.8186,0.02123701,0.27313784,0.27313784,6.748313e-05,0.0003,178.59906,134.51268,0.0022534877,0.13777527,-134.51042,134.51042,1.0251695,0.3044571,1500.0,15.0,20,150.0,3.6551661,-7.6879773,-134.60828,-166.3806,0.02251918,0.31212014,0.31212014,184.98587,0.003738310956954956,2315.7664983272552,440000,,,,,,,,,,,
135.23236,0.001598309,0.12495191,-135.23076,135.23076,1.0726985,0.3007376,1500.0,15.0,20,150.0,0.6325654,-34.071404,-135.28333,-177.33571,9.799045,-11.331325,404.19788,0.02125259,0.32260078,0.32260078,6.67666e-05,0.0003,184.25505,131.6239,0.0020465364,0.13193238,-131.62186,131.62186,1.1271968,0.3007376,1500.0,15.0,20,150.0,1.0605417,-16.492517,-131.592,-167.1536,0.021997392,0.33899045,0.33899045,183.53302,0.003966613912582398,2335.5995740890503,445000,,,,,,,,,,,
136.49417,0.0024606744,0.12583423,-136.49171,136.49171,1.0213174,0.30101573,1500.0,15.0,20,150.0,0.8323699,0.8550886,-136.50385,-177.36082,7.5228834,-7.803103,406.30505,0.020136816,0.3074326,0.3074326,6.604685e-05,0.0003,183.44142,130.76007,0.0026852468,0.12800549,-130.75739,130.75739,1.0262437,0.30033717,1500.0,15.0,20,150.0,2.5472608,-4.699945,-130.77063,-170.98643,0.021926185,0.30821913,0.30821913,179.54019,0.003932036447525025,2355.2597625255585,450000,,,,,,,,,,,
138.49219,0.0017690029,0.12977876,-138.49042,138.49042,0.9655058,0.30036628,1500.0,15.0,20,150.0,0.6700777,-11.291538,-138.47011,-190.23143,9.625126,-7.777691,409.3521,0.021374106,0.2900054,0.2900054,6.5324086e-05,0.0003,182.66307,130.94583,0.0014926797,0.14223821,-130.94434,130.94434,1.0704823,0.30036628,1500.0,15.0,20,150.0,12.1697235,-0.45692635,-130.89674,-168.88791,0.02666826,0.32153678,0.32153678,191.34607,0.0037012646198272704,2373.7660925388336,455000,,,,,,,,,,,
