training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
74.57898,0.0041619465,0.205338,-74.574814,74.574814,0.8789288,0.42653275,500.0,5.0,20,50.0,0.38169682,-0.49900255,-74.59657,-98.66894,6.8788652,-4.845247,291.9655,0.045577094,0.37489188,0.37489188,8.759914e-05,0.0003,93.70528,0.003646910858154297,1308.2856085300446,280000,,,,,,
75.81831,0.0062874444,0.22763994,-75.81203,75.81203,0.93224984,0.42613694,500.0,5.0,20,50.0,0.45641413,-12.273734,-75.83905,-98.6161,9.910249,-8.008748,282.1529,0.04580622,0.3972661,0.3972661,8.708179e-05,0.0003,96.13803,0.003712049150466919,1326.8458631038666,285000,,,,,,
73.84856,0.0068985815,0.20606202,-73.84166,73.84166,0.99386436,0.43499848,500.0,5.0,20,50.0,0.2691711,1.1868377,-73.81554,-97.90463,8.430936,-6.0249257,304.52533,0.046458445,0.43232948,0.43232948,8.655565e-05,0.0003,95.73421,0.0036943676471710204,1345.3177073001862,290000,,,,,,
74.46517,0.0071926634,0.24093229,-74.45798,74.45798,1.0509185,0.4381709,500.0,5.0,20,50.0,0.44368047,-11.665819,-74.488144,-97.99948,9.238433,-9.707825,337.4793,0.0600363,0.4604819,0.4604819,8.602091e-05,0.0003,97.932945,0.003644176435470581,1363.538594007492,295000,,,,,,
74.20318,0.0038207052,0.20066291,-74.199356,74.199356,0.98029184,0.4463171,500.0,5.0,20,50.0,0.3246389,-13.719295,-74.19267,-97.92346,10.235042,-7.7860765,327.57996,0.054553524,0.43752098,0.43752098,8.547767e-05,0.0003,96.40387,0.0037075761318206787,1382.076479434967,300000,,,,,,
74.699554,0.0083173765,0.2038908,-74.69124,74.69124,0.8449774,0.44239837,500.0,5.0,20,50.0,0.62713397,-14.208292,-74.743675,-98.42842,6.327348,-6.889064,306.7013,0.04870759,0.3738166,0.3738166,8.49261e-05,0.0003,94.01752,0.014048420286178588,1452.3185846805573,305000,,,,,,
74.35928,0.006488529,0.21904744,-74.3528,74.3528,0.9982913,0.44589868,500.0,5.0,20,50.0,0.32028347,-7.30229,-74.37935,-98.032234,9.966257,-12.363043,313.406,0.051304042,0.4451368,0.4451368,8.436636e-05,0.0003,96.9364,0.003708512258529663,1470.86115026474,310000,,,,,,
73.855,0.0061089294,0.21401712,-73.84889,73.84889,1.0382624,0.44944116,500.0,5.0,20,50.0,0.2565143,-5.6841,-73.85185,-98.51525,8.998241,-7.023748,349.03363,0.050402112,0.46663785,0.46663785,8.3798586e-05,0.0003,97.44341,0.0036439641475677492,1489.0809750556946,315000,,,,,,
75.52004,0.0062308665,0.21963952,-75.51381,75.51381,1.0021721,0.4487755,500.0,5.0,20,50.0,0.3142823,-8.2473755,-75.5188,-98.47128,8.221767,-13.266588,341.847,0.060486667,0.44975027,0.44975027,8.322294e-05,0.0003,98.32184,0.0037055665016174316,1507.6088116168976,320000,,,,,,
72.70898,0.0044644326,0.20470795,-72.70451,72.70451,0.9692616,0.4556604,500.0,5.0,20,50.0,0.3506821,-9.21482,-72.7283,-98.6831,7.6887136,-11.757937,306.1119,0.04385513,0.44165415,0.44165415,8.263957e-05,0.0003,95.142365,0.003700611639022827,1526.1118741035461,325000,,,,,,
