training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.008939992,0.0,1.0822902,0.44147736,1000.0,10.0,20,100.0,1.2365023,0.44485864,-46.24533,-102.47509,32.12997,-32.92852,956.01056,0.0,0.47780657,0.47780657,9.896442e-05,0.0003,49.026096,0.008220910215377807,1002.2249057292938,115000,,,,,,,,,,,,,,,,,,,,,,
0.006865564,0.0,0.90712106,0.43838745,1000.0,10.0,20,100.0,1.2498224,0.5723861,-48.221344,-100.94133,18.078674,-16.176353,657.88245,0.0,0.3976705,0.3976705,9.8799705e-05,0.0003,41.02374,0.008620524597167969,1045.327781200409,120000,,,,,,,,,,,,,,,,,,,,,,
0.008165531,0.0,1.0666838,0.42918268,1000.0,10.0,20,100.0,1.4606918,0.30685252,-47.06109,-101.37978,13.61302,-11.962013,619.5381,0.0,0.45780218,0.45780218,9.8623015e-05,0.0003,47.249073,0.008924399185180664,1089.9500334262848,125000,,,,,,,,,,,,,,,,,,,,,,
0.0066132536,0.0,1.1095808,0.43387532,1000.0,10.0,20,100.0,1.3639612,0.8144695,-48.93224,-102.44944,13.912014,-13.722942,672.54016,0.0,0.4814197,0.4814197,9.843441e-05,0.0003,49.512547,0.0086037202835083,1132.9688897132874,130000,,,,,,,,,,,,,,,,,,,,,,
0.0068373657,0.0,1.1061054,0.4388981,1000.0,10.0,20,100.0,1.5272028,0.9788683,-48.6494,-101.5421,18.976776,-16.63218,708.7656,0.0,0.48546755,0.48546755,9.823391e-05,0.0003,50.080795,0.008726929378509522,1176.6037764549255,135000,,,,,,,,,,,,,,,,,,,,,,
0.007918589,0.0,0.91110766,0.43177852,1000.0,10.0,20,100.0,0.9942803,-0.15160806,-47.727707,-102.606995,14.293849,-10.79265,581.68274,0.0,0.39339674,0.39339674,9.8021614e-05,0.0003,40.34187,0.008434567403793334,1218.7768523693085,140000,,,,,,,,,,,,,,,,,,,,,,
0.011625942,0.0,0.8960507,0.42753968,1000.0,10.0,20,100.0,1.4266114,1.3392314,-47.877914,-100.65848,15.027215,-11.1919775,560.24475,0.0,0.38309723,0.38309723,9.779754e-05,0.0003,39.74796,0.008635131168365479,1261.9527568817139,145000,,,,,,,,,,,,,,,,,,,,,,
0.007352722,0.0,1.1101325,0.42227435,1000.0,10.0,20,100.0,1.0862459,-0.068631954,-47.562897,-102.18531,15.462358,-20.0233,743.99725,0.0,0.46878046,0.46878046,9.756177e-05,0.0003,47.97164,0.008593558549880982,1304.920803308487,150000,,,,,,,,,,,,,,,,,,,,,,
0.006304453,0.0,0.9025864,0.422201,1000.0,10.0,20,100.0,2.3743021,1.2096071,-45.395294,-100.4797,12.488432,-11.024429,625.40295,0.0,0.38107288,0.38107288,9.7314376e-05,0.0003,40.487896,0.008764194345474242,1348.742024898529,155000,,,,,,,,,,,,,,,,,,,,,,
0.008087862,0.0,0.9501655,0.4233369,1000.0,10.0,20,100.0,0.9828858,-0.029695198,-48.55242,-100.03212,17.228394,-14.098576,582.70355,0.0,0.40224013,0.40224013,9.7055396e-05,0.0003,41.21499,0.00871792106628418,1392.331874847412,160000,,,,,,,,,,,,,,,,,,,,,,
0.006921152,0.0,0.98277605,0.42614284,1000.0,10.0,20,100.0,1.1883808,0.33347812,-47.86175,-100.28624,15.510832,-17.74292,599.0745,0.0,0.41880298,0.41880298,9.6784934e-05,0.0003,43.0756,0.00869759831428528,1435.8201186656952,165000,,,,,,,,,,,,,,,,,,,,,,
0.0049248273,0.0,0.98541695,0.42182356,1000.0,10.0,20,100.0,0.98551095,0.44569823,-49.70936,-100.21016,11.07159,-16.517124,580.6561,0.0,0.4156721,0.4156721,9.6503034e-05,0.0003,42.557648,0.00854793095588684,1478.5600173473358,170000,,,,,,,,,,,,,,,,,,,,,,
0.0072154626,0.0,1.033146,0.41391012,1000.0,10.0,20,100.0,2.0764437,0.10848901,-51.119873,-102.65342,17.432434,-15.593188,649.973,0.0,0.4276296,0.4276296,9.62098e-05,0.0003,44.84662,0.008805113410949706,1522.5858509540558,175000,,,,,,,,,,,,,,,,,,,,,,
0.0073918435,0.0,0.8697699,0.41852933,1000.0,10.0,20,100.0,0.83815926,0.5645479,-49.865578,-99.82464,15.039359,-18.923779,598.5027,0.0,0.36402422,0.36402422,9.59053e-05,0.0003,37.247974,0.008582370948791504,1565.4979429244995,180000,,,,,,,,,,,,,,,,,,,,,,
0.0075760605,0.0,0.889438,0.42418203,1000.0,10.0,20,100.0,1.9344852,0.9404721,-48.927692,-102.81387,13.763005,-11.762049,680.6366,0.0,0.37728357,0.37728357,9.558961e-05,0.0003,39.670418,0.008485422611236573,1607.925282239914,185000,,,,,,,,,,,,,,,,,,,,,,
0.0077321213,0.0,1.0332878,0.4250302,1000.0,10.0,20,100.0,0.98930174,0.060064927,-48.56832,-100.598755,10.715365,-14.13237,605.519,0.0,0.4391785,0.4391785,9.526282e-05,0.0003,44.914883,0.008436727857589721,1650.1091253757477,190000,,,,,,,,,,,,,,,,,,,,,,
0.0053053433,0.0,0.97482675,0.4184993,1000.0,10.0,20,100.0,3.5361876,0.45439085,-49.590454,-99.72567,16.503075,-15.2293005,665.0929,0.0,0.4079643,0.4079643,9.4925024e-05,0.0003,44.33792,0.008072128629684448,1690.4699852466583,195000,,,,,,,,,,,,,,,,,,,,,,
0.0069262786,0.0,1.0449189,0.415877,1000.0,10.0,20,100.0,1.3831928,-0.09226219,-45.92162,-99.410446,27.543917,-23.063534,774.9298,0.0,0.43455777,0.43455777,9.457632e-05,0.0003,44.845894,0.008654615211486817,1733.743290901184,200000,,,,,,,,,,,,,,,,,,,,,,
