training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.0025653068,0.0,1.0375526,0.09061811,3000.0,30.0,20,300.0,172.37146,3359.1707,1142.4736,-2728.6104,858.6644,-941.87213,17671.543,0.0,0.09402106,0.09402106,9.457632e-05,0.0003,200.58034,0.009631093072891235,1964.8961489200592,200000,,,,,,,,,,,,,,,,,,,,,,,
0.00395171,0.0,0.99051875,0.090852305,3000.0,30.0,20,300.0,159.19705,3248.6057,1123.8004,-83.37741,110.90711,-108.29944,6917.0317,0.0,0.089990914,0.089990914,9.42168e-05,0.0003,186.19827,0.014344470834732056,2036.6187524795532,205000,,,,,,,,,,,,,,,,,,,,,,,
0.002838566,0.0,0.9747956,0.09124111,3000.0,30.0,20,300.0,105.48947,3363.6353,1085.5566,-916.18555,56.45043,-63.479122,4542.5767,0.0,0.088941425,0.088941425,9.384654e-05,0.0003,132.17474,0.009469969606399536,2083.968815803528,210000,,,,,,,,,,,,,,,,,,,,,,,
0.0028554231,0.0,1.0360821,0.09057421,3000.0,30.0,20,300.0,94.43788,3277.3047,1210.5398,-400.33572,314.5545,-260.87112,6571.8457,0.0,0.09384232,0.09384232,9.346567e-05,0.0003,122.59343,0.009822714853286743,2133.082633495331,215000,,,,,,,,,,,,,,,,,,,,,,,
0.0031434863,0.0,0.91288316,0.091777764,3000.0,30.0,20,300.0,106.95396,3379.298,1136.6768,-1227.4365,92.09702,-82.42523,5371.218,0.0,0.083782375,0.083782375,9.30743e-05,0.0003,132.09181,0.009880425977706908,2182.484979391098,220000,,,,,,,,,,,,,,,,,,,,,,,
0.0028219512,0.0,0.92558783,0.09201018,3000.0,30.0,20,300.0,87.53099,3365.3176,1171.4575,-991.9833,58.20832,-57.539818,4821.289,0.0,0.0851635,0.0851635,9.267249e-05,0.0003,113.08286,0.009413566541671753,2229.553014755249,225000,,,,,,,,,,,,,,,,,,,,,,,
0.0030889155,0.0,0.95833445,0.09072887,3000.0,30.0,20,300.0,116.35152,3235.9084,1109.2465,-1172.4092,120.38654,-117.0492,6487.833,0.0,0.0869486,0.0869486,9.2260394e-05,0.0003,142.4392,0.009511822557449342,2277.1123485565186,230000,,,,,,,,,,,,,,,,,,,,,,,
0.0027638231,0.0,0.99381524,0.0885486,3000.0,30.0,20,300.0,78.94006,3280.0093,1172.8491,-685.1646,55.436283,-61.130157,4654.741,0.0,0.088000946,0.088000946,9.183811e-05,0.0003,105.34311,0.009456831312179566,2324.396768808365,235000,,,,,,,,,,,,,,,,,,,,,,,
0.0024251274,0.0,0.8772303,0.089883365,3000.0,30.0,20,300.0,69.91668,3271.8132,1069.9073,-152.072,54.42681,-70.32926,4385.825,0.0,0.07884841,0.07884841,9.1405775e-05,0.0003,93.57362,0.009557735252380371,2372.1856434345245,240000,,,,,,,,,,,,,,,,,,,,,,,
0.0028130743,0.0,1.0079875,0.08578553,3000.0,30.0,20,300.0,79.03457,3214.7627,1145.1321,-34.83856,42.3373,-45.205494,4154.591,0.0,0.08647074,0.08647074,9.0963455e-05,0.0003,104.97861,0.009402540445327758,2419.19854927063,245000,,,,,,,,,,,,,,,,,,,,,,,
0.0029120573,0.0,0.87871414,0.08410579,3000.0,30.0,20,300.0,178.9444,3342.054,1120.9983,-1052.4913,325.32996,-376.89713,8176.4165,0.0,0.07390495,0.07390495,9.051133e-05,0.0003,201.11879,0.009511900043487549,2466.75825881958,250000,,,,,,,,,,,,,,,,,,,,,,,
0.0026353193,0.0,0.8948089,0.08313649,3000.0,30.0,20,300.0,648.56506,3273.537,1036.5487,-3716.2314,4547.183,-6123.1484,143584.05,0.0,0.07439127,0.07439127,9.004948e-05,0.0003,670.8851,0.009526988935470581,2514.3934197425842,255000,,,,,,,,,,,,,,,,,,,,,,,
0.002917279,0.0,1.1138186,0.08122358,3000.0,30.0,20,300.0,178.63326,3348.0574,1078.1377,-1379.7263,220.54904,-206.64897,10865.76,0.0,0.09046833,0.09046833,8.9578054e-05,0.0003,205.77667,0.009441879272460938,2561.6030945777893,260000,,,,,,,,,,,,,,,,,,,,,,,
0.0030496158,0.0,0.8823758,0.08087055,3000.0,30.0,20,300.0,93.23746,3264.86,1184.5525,-383.57306,102.59434,-138.34752,5804.943,0.0,0.07135821,0.07135821,8.909717e-05,0.0003,114.64797,0.009671187019348144,2609.9593057632446,265000,,,,,,,,,,,,,,,,,,,,,,,
0.0024615268,0.0,1.0241518,0.08110817,3000.0,30.0,20,300.0,100.08978,3270.0764,1042.0157,-40.183777,122.92852,-115.12835,4950.5815,0.0,0.083067074,0.083067074,8.860696e-05,0.0003,125.01237,0.00935321102142334,2656.725637435913,270000,,,,,,,,,,,,,,,,,,,,,,,
0.0023256738,0.0,1.0621445,0.08125516,3000.0,30.0,20,300.0,3625.4177,3346.8904,1024.6759,-5075.703,21053.094,-16009.641,405066.44,0.0,0.086304724,0.086304724,8.810758e-05,0.0003,3651.3115,0.009493760061264038,2704.1946980953217,275000,,,,,,,,,,,,,,,,,,,,,,,
0.002641448,0.0,0.93829644,0.07900861,3000.0,30.0,20,300.0,123.12404,3556.607,1132.5996,-808.2569,103.29465,-105.43699,6693.583,0.0,0.0741335,0.0741335,8.759914e-05,0.0003,145.36673,0.00940796275138855,2751.2347700595856,280000,,,,,,,,,,,,,,,,,,,,,,,
0.0035269454,0.0,1.1834264,0.078756,3000.0,30.0,20,300.0,153.23051,3259.9062,1100.1178,-6259.7827,958.7836,-353.8303,18236.578,0.0,0.09320192,0.09320192,8.708179e-05,0.0003,181.19461,0.009430762767791747,2798.388819217682,285000,,,,,,,,,,,,,,,,,,,,,,,
0.002062995,0.0,0.8729025,0.0795232,3000.0,30.0,20,300.0,112.9869,3335.8013,1125.4764,-1656.7933,173.36153,-772.9434,9598.994,0.0,0.069416,0.069416,8.655565e-05,0.0003,133.81377,0.009273666667938232,2844.757393360138,290000,,,,,,,,,,,,,,,,,,,,,,,
0.0029080552,0.0,0.95371246,0.07953534,3000.0,30.0,20,300.0,218.7293,3254.9365,999.805,-1531.4443,717.4941,-523.24786,21349.535,0.0,0.07585385,0.07585385,8.602091e-05,0.0003,241.48836,0.009165416288375855,2890.584707260132,295000,,,,,,,,,,,,,,,,,,,,,,,
0.0027016879,0.0,0.82884485,0.078074984,3000.0,30.0,20,300.0,156.1122,3352.503,1076.7727,-1300.4907,157.13708,-192.82922,8602.479,0.0,0.06471205,0.06471205,8.547767e-05,0.0003,175.52852,0.00914826545715332,2936.3262705802917,300000,,,,,,,,,,,,,,,,,,,,,,,
0.0030545555,0.0,0.96065444,0.07729456,3000.0,30.0,20,300.0,194.04132,3286.6921,1109.2632,-853.0031,305.7649,-626.5606,12919.4375,0.0,0.07425336,0.07425336,8.49261e-05,0.0003,216.32037,0.014537862157821655,3009.0159068107605,305000,,,,,,,,,,,,,,,,,,,,,,,
0.002184793,0.0,1.0690202,0.07660063,3000.0,30.0,20,300.0,179.5777,3313.639,1159.0898,-206.65477,526.7714,-493.24054,15874.094,0.0,0.08188762,0.08188762,8.436636e-05,0.0003,204.14616,0.010345679807662964,3060.7446575164795,310000,,,,,,,,,,,,,,,,,,,,,,,
0.002044499,0.0,0.93865687,0.07633928,3000.0,30.0,20,300.0,232.91182,3348.0198,1137.6465,-254.83626,875.073,-843.70935,22508.293,0.0,0.07165639,0.07165639,8.3798586e-05,0.0003,254.41078,0.010055520725250244,3111.0225405693054,315000,,,,,,,,,,,,,,,,,,,,,,,
0.0023828887,0.0,1.0199698,0.07634135,3000.0,30.0,20,300.0,239.76773,3225.3215,855.5739,-8595.222,1493.6577,-745.0728,23906.035,0.0,0.077865876,0.077865876,8.322294e-05,0.0003,263.12988,0.010209254360198974,3162.0690701007843,320000,,,,,,,,,,,,,,,,,,,,,,,
0.0023701352,0.0,0.8637316,0.07698264,3000.0,30.0,20,300.0,2087.2202,3251.2524,1196.4286,-4198.502,22177.635,-16817.59,463740.38,0.0,0.06649234,0.06649234,8.263957e-05,0.0003,2107.1704,0.01005344648361206,3212.3365273475647,325000,,,,,,,,,,,,,,,,,,,,,,,
0.0027351098,0.0,0.919575,0.07665088,3000.0,30.0,20,300.0,183.0709,3360.3071,949.44653,-1088.9208,1163.2008,-571.56824,16070.251,0.0,0.07048623,0.07048623,8.2048646e-05,0.0003,204.21951,0.010214055347442626,3263.4070341587067,330000,,,,,,,,,,,,,,,,,,,,,,,
0.0027036644,0.0,1.0005591,0.07627888,3000.0,30.0,20,300.0,122.68831,3361.2012,941.59424,-641.906,350.14023,-394.271,12641.275,0.0,0.07632153,0.07632153,8.1450344e-05,0.0003,145.58746,0.010174208784103394,3314.278151035309,335000,,,,,,,,,,,,,,,,,,,,,,,
0.0027048339,0.0,0.79584646,0.07596429,3000.0,30.0,20,300.0,168.98975,3361.8108,1028.6803,-10352.078,461.2104,-267.7273,9290.533,0.0,0.06045591,0.06045591,8.0844795e-05,0.0003,187.12923,0.010207383584976196,3365.315414905548,340000,,,,,,,,,,,,,,,,,,,,,,,
0.0024860294,0.0,0.96726465,0.073235035,3000.0,30.0,20,300.0,211.37563,3344.9055,1004.2273,-1041.3776,512.1735,-460.60892,17644.309,0.0,0.07083766,0.07083766,8.0232174e-05,0.0003,232.62941,0.010227605247497558,3416.4537961483,345000,,,,,,,,,,,,,,,,,,,,,,,
0.0020581863,0.0,0.9789744,0.0729901,3000.0,30.0,20,300.0,320.44394,3280.105,1076.6636,-11204.286,1740.0621,-12566.351,61967.35,0.0,0.071455434,0.071455434,7.961267e-05,0.0003,341.88263,0.010317407512664795,3468.0411002635956,350000,,,,,,,,,,,,,,,,,,,,,,,
0.002067735,0.0,1.1148674,0.07245601,3000.0,30.0,20,300.0,188.54291,3233.6497,1171.8293,-178.54126,795.6511,-468.7556,16371.943,0.0,0.080778845,0.080778845,7.898643e-05,0.0003,212.77864,0.010435032320022583,3520.2165637016296,355000,,,,,,,,,,,,,,,,,,,,,,,
0.0020384274,0.0,0.8799664,0.07197514,3000.0,30.0,20,300.0,4757.5874,3785.2964,1102.075,-1758.724,7483.8516,-4876.377,155824.28,0.0,0.0633357,0.0633357,7.835362e-05,0.0003,4776.59,0.01009455704689026,3570.6896409988403,360000,,,,,,,,,,,,,,,,,,,,,,,
0.0021268167,0.0,0.87686944,0.06984094,3000.0,30.0,20,300.0,195.98256,3271.4104,1033.896,-1630.8989,547.2513,-571.14484,17711.04,0.0,0.061241385,0.061241385,7.7714445e-05,0.0003,214.3571,0.010135730600357057,3621.368593931198,365000,,,,,,,,,,,,,,,,,,,,,,,
0.002243385,0.0,0.9109711,0.06861948,3000.0,30.0,20,300.0,1211.5873,3237.334,923.43134,-12812.858,31756.537,-16641.055,210487.08,0.0,0.062510364,0.062510364,7.706907e-05,0.0003,1230.3425,0.00993695192337036,3671.053652048111,370000,,,,,,,,,,,,,,,,,,,,,,,
0.0023783392,0.0,1.1905879,0.06688278,3000.0,30.0,20,300.0,192.64459,3404.9275,1049.4539,-77.300865,527.5333,-178.44093,10118.516,0.0,0.07962983,0.07962983,7.641764e-05,0.0003,216.53592,0.00999618091583252,3721.034860610962,375000,,,,,,,,,,,,,,,,,,,,,,,
0.0023095126,0.0,0.9339342,0.06758579,3000.0,30.0,20,300.0,598.6286,3497.1746,826.3386,-13491.112,4121.2236,-5687.04,113167.2,0.0,0.06312068,0.06312068,7.5760356e-05,0.0003,617.56714,0.009797651243209839,3770.0234212875366,380000,,,,,,,,,,,,,,,,,,,,,,,
