training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-5830.3833,0.0697285,0.42564785,5830.453,-5830.453,0.8996967,0.23095086,10000.0,100.0,20,1000.0,450.606,6265.835,5781.5786,60.34261,720.45276,-634.81537,21969.37,0.014393566,0.20778573,0.20778573,9.59053e-05,0.0003,-5171.9917,0.003519269609451294,711.1678977012634,180000,,,,,,,
-5834.711,0.055864066,0.372034,5834.7666,-5834.7666,1.2375855,0.24569383,10000.0,100.0,20,1000.0,331.133,6256.548,5794.7505,4141.6406,241.92703,-184.03201,14417.652,0.005523253,0.3040671,0.3040671,9.558961e-05,0.0003,-5199.511,0.0035189655303955077,728.762729883194,185000,,,,,,,
-5716.061,0.0108664585,0.012994516,5716.072,-5716.072,0.3553169,0.23545392,10000.0,100.0,20,1000.0,940.25183,6247.9365,5715.529,3683.908,496.28436,-428.545,23179.682,0.0033670934,0.08366076,0.08366076,9.526282e-05,0.0003,-4692.1484,0.0035213584423065187,746.3695268630981,190000,,,,,,,
-5833.187,0.059877004,0.44341683,5833.247,-5833.247,1.3128266,0.22182219,10000.0,100.0,20,1000.0,318.59177,6250.8813,5792.6587,4188.7427,173.19397,-190.68935,18303.451,0.011832131,0.29121408,0.29121408,9.4925024e-05,0.0003,-5223.3813,0.0035263648986816405,764.0013561248779,195000,,,,,,,
-5797.986,0.049808126,0.41162044,5798.0356,-5798.0356,1.0648679,0.23163156,10000.0,100.0,20,1000.0,199.7035,6250.0254,5757.2476,4099.837,93.09974,-90.06499,7530.9854,0.006500724,0.246657,0.246657,9.457632e-05,0.0003,-5351.625,0.0035118361949920654,781.5605416297913,200000,,,,,,,
-5787.8037,0.009929972,0.014524214,5787.8135,-5787.8135,0.4311601,0.24538112,10000.0,100.0,20,1000.0,784.06067,6245.587,5786.3643,4270.958,311.34943,-242.84688,18651.31,0.0030999805,0.10579855,0.10579855,9.42168e-05,0.0003,-4897.945,0.005038409423828125,806.752593755722,205000,,,,,,,
-5763.2373,0.05392129,0.39076042,5763.291,-5763.291,1.3666523,0.23019452,10000.0,100.0,20,1000.0,2807.7495,6236.6826,5730.7134,4340.6943,613.1283,-866.00323,48560.55,0.014678685,0.31459588,0.31459588,9.384654e-05,0.0003,-2640.8918,0.003486544895172119,824.1853229999542,210000,,,,,,,
-5759.876,0.016480347,0.07124999,5759.8926,-5759.8926,0.98104143,0.22373043,10000.0,100.0,20,1000.0,1152.6183,6247.941,5748.884,149.01651,420.31958,-402.42255,24664.992,0.0030979193,0.21948883,0.21948883,9.346567e-05,0.0003,-4387.769,0.00350438928604126,841.707273721695,215000,,,,,,,
-5771.777,0.037382692,0.25340408,5771.8145,-5771.8145,0.68881345,0.21591511,10000.0,100.0,20,1000.0,487.2394,6243.861,5739.838,121.723755,327.93304,-196.25906,22907.176,0.0062452275,0.14872524,0.14872524,9.30743e-05,0.0003,-5135.8125,0.0035094570636749266,859.2545630931854,220000,,,,,,,
-5855.982,0.054245725,0.36574054,5856.036,-5856.036,0.91366184,0.1993516,10000.0,100.0,20,1000.0,311.8928,6240.5312,5818.175,3809.9182,666.05273,-510.6904,12221.257,0.017901164,0.18213993,0.18213993,9.267249e-05,0.0003,-5361.949,0.00351343789100647,876.8217580318451,225000,,,,,,,
