training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.007899417,0.0,0.93940854,0.41830322,500.0,5.0,20,50.0,0.83802235,-4.52501,-76.40102,-99.09825,5.8918304,-5.494294,276.7271,0.0,0.39295763,0.39295763,9.30743e-05,0.0003,20.493803,0.008627872848510743,2117.4194192886353,220000,,,,,,,,,,,,,,,,,,,,,,
0.0073224716,0.0,1.0477673,0.4197085,500.0,5.0,20,50.0,0.402636,-10.190911,-79.180214,-98.90597,6.088859,-5.2695417,296.51392,0.0,0.4397568,0.4397568,9.267249e-05,0.0003,22.397799,0.008332870960235595,2159.083941221237,225000,,,,,,,,,,,,,,,,,,,,,,
0.007306874,0.0,1.0260899,0.42183495,500.0,5.0,20,50.0,0.373784,0.20570068,-77.705826,-99.11288,6.1328,-4.703081,273.54477,0.0,0.43284056,0.43284056,9.2260394e-05,0.0003,22.023117,0.00862824206352234,2202.2253324985504,230000,,,,,,,,,,,,,,,,,,,,,,
0.006976099,0.0,1.0290058,0.4165527,500.0,5.0,20,50.0,0.42218703,0.28446823,-76.097176,-98.94352,9.740581,-5.614915,317.61096,0.0,0.42863512,0.42863512,9.183811e-05,0.0003,21.860918,0.008352050924301148,2243.98575425148,235000,,,,,,,,,,,,,,,,,,,,,,
0.0064293193,0.0,0.9582182,0.4239063,500.0,5.0,20,50.0,0.27845976,-0.038776368,-76.88614,-98.753456,4.5141892,-4.837406,268.04156,0.0,0.40619475,0.40619475,9.1405775e-05,0.0003,20.594627,0.008291285848617554,2285.442353963852,240000,,,,,,,,,,,,,,,,,,,,,,
0.010158642,0.0,0.8985311,0.42215443,500.0,5.0,20,50.0,0.42430884,-10.240985,-75.90422,-98.82766,7.3598785,-4.438147,275.8886,0.0,0.3793189,0.3793189,9.0963455e-05,0.0003,19.400412,0.008351938962936402,2327.2022280693054,245000,,,,,,,,,,,,,,,,,,,,,,
0.007349326,0.0,0.990799,0.41689745,500.0,5.0,20,50.0,0.5465452,-1.0318882,-76.35773,-98.70967,5.5619383,-5.4190755,290.49014,0.0,0.4130616,0.4130616,9.051133e-05,0.0003,21.206974,0.008326797103881836,2368.8363811969757,250000,,,,,,,,,,,,,,,,,,,,,,
0.0062394217,0.0,0.9040696,0.41786844,500.0,5.0,20,50.0,0.6891453,-6.419151,-75.428444,-98.642815,5.8582783,-4.439955,290.80225,0.0,0.37778214,0.37778214,9.004948e-05,0.0003,19.584492,0.008369317483901977,2410.68314576149,255000,,,,,,,,,,,,,,,,,,,,,,
0.007934682,0.0,1.0184528,0.41746506,500.0,5.0,20,50.0,0.5761881,-18.730913,-75.81114,-98.8277,10.171297,-6.5327725,336.86646,0.0,0.42516842,0.42516842,8.9578054e-05,0.0003,21.842545,0.008465991497039796,2453.013281106949,260000,,,,,,,,,,,,,,,,,,,,,,
0.006390381,0.0,1.0490887,0.4144941,500.0,5.0,20,50.0,0.48079118,0.88967395,-76.5238,-98.5409,4.968874,-4.8607893,269.02496,0.0,0.4348411,0.4348411,8.909717e-05,0.0003,22.229235,0.00851258888244629,2495.5764009952545,265000,,,,,,,,,,,,,,,,,,,,,,
0.007863123,0.0,1.0494264,0.40897486,500.0,5.0,20,50.0,0.37585524,1.2826638,-76.24619,-98.83586,5.6482673,-5.598117,271.45972,0.0,0.42918903,0.42918903,8.860696e-05,0.0003,21.84317,0.008067412567138672,2535.913635492325,270000,,,,,,,,,,,,,,,,,,,,,,
0.0059711593,0.0,0.9547066,0.41121197,500.0,5.0,20,50.0,0.6026197,-1.2400641,-73.99972,-98.97149,4.936602,-4.2899685,265.3484,0.0,0.39258677,0.39258677,8.810758e-05,0.0003,20.23793,0.008288942527770996,2577.358510017395,275000,,,,,,,,,,,,,,,,,,,,,,
0.0069775535,0.0,0.897686,0.40328056,500.0,5.0,20,50.0,0.3922559,-0.43421316,-76.676575,-99.39344,5.281735,-5.4625893,264.70877,0.0,0.3620193,0.3620193,8.759914e-05,0.0003,18.500198,0.007818817615509033,2616.4527542591095,280000,,,,,,,,,,,,,,,,,,,,,,
0.00621727,0.0,1.0634005,0.4011099,500.0,5.0,20,50.0,0.45076072,-8.04797,-77.69855,-100.6569,7.222639,-7.958977,300.74817,0.0,0.4265405,0.4265405,8.708179e-05,0.0003,21.784002,0.007982685708999633,2656.366342306137,285000,,,,,,,,,,,,,,,,,,,,,,
0.005665065,0.0,0.9636933,0.40572724,500.0,5.0,20,50.0,0.45881915,0.33601058,-76.2206,-98.57198,5.3846354,-7.7689104,280.11713,0.0,0.3909966,0.3909966,8.655565e-05,0.0003,20.014313,0.00803439302444458,2696.5384685993195,290000,,,,,,,,,,,,,,,,,,,,,,
0.0073934067,0.0,1.0473572,0.4069217,500.0,5.0,20,50.0,0.29025552,-12.632593,-77.03856,-98.22608,5.3298116,-4.8963757,274.55246,0.0,0.42619237,0.42619237,8.602091e-05,0.0003,21.607267,0.008292575740814209,2738.001500606537,295000,,,,,,,,,,,,,,,,,,,,,,
0.008505275,0.0,0.9891725,0.40528736,500.0,5.0,20,50.0,0.47786304,-13.724553,-76.41432,-98.71694,10.314897,-8.700411,292.2569,0.0,0.40089908,0.40089908,8.547767e-05,0.0003,20.531322,0.007956382703781129,2777.7835710048676,300000,,,,,,,,,,,,,,,,,,,,,,
0.0057949107,0.0,1.023494,0.40823418,500.0,5.0,20,50.0,0.5003975,-15.294662,-77.074684,-99.44992,5.2621837,-8.308062,275.82394,0.0,0.41782522,0.41782522,8.49261e-05,0.0003,21.397455,0.019752005672454834,2876.5438673496246,305000,,,,,,,,,,,,,,,,,,,,,,
0.007838117,0.0,0.9125804,0.4091676,500.0,5.0,20,50.0,0.34537363,-8.168189,-76.9321,-98.776054,5.578865,-5.8748755,245.28249,0.0,0.3733983,0.3733983,8.436636e-05,0.0003,19.023127,0.00896078782081604,2921.348060131073,310000,,,,,,,,,,,,,,,,,,,,,,
0.0071502933,0.0,1.048592,0.40821758,500.0,5.0,20,50.0,0.2807554,-8.687243,-75.844406,-98.57954,4.4247036,-5.622619,258.28406,0.0,0.42805368,0.42805368,8.3798586e-05,0.0003,21.69059,0.009011559438705444,2966.4061183929443,315000,,,,,,,,,,,,,,,,,,,,,,
0.0067267045,0.0,0.90952754,0.406816,500.0,5.0,20,50.0,0.3777696,-9.882323,-77.54474,-98.76482,6.8965473,-4.460406,265.3084,0.0,0.37001038,0.37001038,8.322294e-05,0.0003,18.885015,0.008845600318908691,3010.634376525879,320000,,,,,,,,,,,,,,,,,,,,,,
0.005808974,0.0,0.8316793,0.40740284,500.0,5.0,20,50.0,0.33794945,-9.468609,-74.98308,-99.10614,5.407544,-4.6588254,255.09258,0.0,0.3388285,0.3388285,8.263957e-05,0.0003,17.285183,0.009028221321105957,3055.775736093521,325000,,,,,,,,,,,,,,,,,,,,,,
0.007980856,0.0,1.0232289,0.40622184,500.0,5.0,20,50.0,0.25428674,-8.567249,-79.314705,-98.6018,4.912297,-4.7590833,244.97153,0.0,0.4156579,0.4156579,8.2048646e-05,0.0003,21.045164,0.009153149652481079,3101.541729927063,330000,,,,,,,,,,,,,,,,,,,,,,
0.0054266425,0.0,0.9374557,0.40264317,500.0,5.0,20,50.0,0.35616344,0.64120793,-74.70248,-98.83251,6.179202,-7.2986317,270.4386,0.0,0.37746012,0.37746012,8.1450344e-05,0.0003,19.234596,0.00937113242149353,3148.3977386951447,335000,,,,,,,,,,,,,,,,,,,,,,
0.007575645,0.0,1.008686,0.40150252,500.0,5.0,20,50.0,0.56034434,-7.648064,-73.63228,-98.78923,5.180478,-6.936261,257.27603,0.0,0.40498996,0.40498996,8.0844795e-05,0.0003,20.81742,0.009331087636947632,3195.053395986557,340000,,,,,,,,,,,,,,,,,,,,,,
0.0073054917,0.0,1.0084419,0.39814827,500.0,5.0,20,50.0,0.3205409,-4.416807,-77.163055,-98.69739,7.8986588,-7.045466,280.92834,0.0,0.4015094,0.4015094,8.0232174e-05,0.0003,20.403316,0.009171095371246338,3240.909112930298,345000,,,,,,,,,,,,,,,,,,,,,,
0.0070411903,0.0,1.0375617,0.40237832,500.0,5.0,20,50.0,0.35569334,-1.9338287,-75.63933,-99.05764,5.582439,-8.000295,268.84677,0.0,0.41749233,0.41749233,7.961267e-05,0.0003,21.23735,0.008901142692565919,3285.4150652885437,350000,,,,,,,,,,,,,,,,,,,,,,
0.007566616,0.0,0.99433684,0.4046033,500.0,5.0,20,50.0,0.4237036,-12.4119,-76.91996,-98.9768,6.7118025,-8.787176,328.42178,0.0,0.40231198,0.40231198,7.898643e-05,0.0003,20.54687,0.009095667314529418,3330.893646001816,355000,,,,,,,,,,,,,,,,,,,,,,
0.0067643793,0.0,0.97508174,0.40697756,500.0,5.0,20,50.0,0.37388152,0.4944988,-75.403694,-99.00918,5.3890452,-5.3963346,251.58841,0.0,0.3968364,0.3968364,7.835362e-05,0.0003,20.222466,0.009212429332733155,3376.9560589790344,360000,,,,,,,,,,,,,,,,,,,,,,
0.0084224865,0.0,0.85284746,0.4024856,500.0,5.0,20,50.0,0.34024227,-6.4260902,-77.65394,-99.04917,5.059877,-6.266744,259.24286,0.0,0.34325883,0.34325883,7.7714445e-05,0.0003,17.511606,0.009438957929611205,3424.151086330414,365000,,,,,,,,,,,,,,,,,,,,,,
0.008127476,0.0,1.063554,0.39753264,500.0,5.0,20,50.0,0.27278298,-1.7974384,-73.76113,-99.03545,6.264931,-8.03411,292.06482,0.0,0.42279744,0.42279744,7.706907e-05,0.0003,21.420782,0.009130983924865723,3469.806244134903,370000,,,,,,,,,,,,,,,,,,,,,,
