training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/control,exploration/time,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
154.9259,0.00070461957,0.038233906,-154.9252,154.9252,0.80763257,0.16391952,1200.0,12.0,20,120.0,2.0641413,-44.340286,-155.00357,-368.49463,21.544083,-21.628334,355.73236,0.0031232627,0.13238674,0.13238674,2.9155208e-05,0.0003,172.87646,166.29066,0.0008365526,0.033361267,-166.28983,166.28983,1.0352405,0.1599189,1200.0,12.0,20,120.0,20.354511,-46.459312,-166.55074,-352.99564,0.0028193123,0.16555452,0.16555452,206.51172,0.003704062032699585,3318.562731742859,710000,,,,,,,,,,,,
170.19746,0.0008352084,0.025777722,-170.19662,170.19662,0.9714303,0.16189297,1200.0,12.0,20,120.0,10.551181,-23.154432,-170.38388,-374.6681,13.129838,-12.828546,562.5294,0.0038161166,0.15726773,0.15726773,2.8549664e-05,0.0003,199.62077,168.44301,0.00059071195,0.028130297,-168.44241,168.44241,0.8514015,0.16189297,1200.0,12.0,20,120.0,41.075596,-39.390778,-168.51883,-344.82532,0.006031671,0.13783592,0.13783592,226.05891,0.0037622960567474367,3337.374218225479,715000,,,,,,,,,,,,
164.58884,0.0004094934,0.032288592,-164.58842,164.58842,0.74815255,0.16338985,1200.0,12.0,20,120.0,2.755146,-0.9963258,-164.74498,-371.1652,57.680706,-54.676773,890.2311,0.003345282,0.12224053,0.12224053,2.7951346e-05,0.0003,182.01285,165.77138,0.0005344756,0.027670471,-165.77084,165.77084,0.7632395,0.15567763,1200.0,12.0,20,120.0,40.551224,-51.053547,-165.73842,-358.26627,0.0036685169,0.11881932,0.11881932,220.58092,0.0037027187824249267,3355.8878180980682,720000,,,,,,,,,,,,
166.52484,0.00071653305,0.03299276,-166.52412,166.52412,0.8839593,0.15904038,1200.0,12.0,20,120.0,2.2811675,-26.746328,-166.39203,-385.41046,152.27367,-216.53946,2113.831,0.0042184964,0.14058521,0.14058521,2.736043e-05,0.0003,185.67624,169.7867,0.0009920314,0.032557,-169.7857,169.7857,0.7438015,0.15904038,1200.0,12.0,20,120.0,32.716343,-23.387758,-169.93259,-342.72644,0.0098593505,0.11829446,0.11829446,216.69836,0.0037920516967773436,3374.848083257675,725000,,,,,,,,,,,,
172.34442,0.0007611178,0.03950515,-172.34366,172.34366,0.96635306,0.15409766,1200.0,12.0,20,120.0,2.6625786,-57.581615,-172.72375,-356.47122,22.71227,-26.04219,437.70984,0.0052217725,0.14891274,0.14891274,2.6777061e-05,0.0003,192.87653,168.43748,0.0012665573,0.046511576,-168.43622,168.43622,1.2554967,0.15602113,1200.0,12.0,20,120.0,44.65296,-56.769512,-168.762,-347.52267,0.008172695,0.19588402,0.19588402,236.59654,0.003723151206970215,3393.4638452529907,730000,,,,,,,,,,,,
170.92168,0.0009586727,0.04341641,-170.92072,170.92072,1.3468626,0.15851007,1200.0,12.0,20,120.0,2.7309098,-16.5624,-171.10046,-358.85776,206.94354,-180.25777,2038.1445,0.004674216,0.21349129,0.21349129,2.6201416e-05,0.0003,199.27155,164.8574,0.00083480857,0.032063838,-164.85657,164.85657,0.8815857,0.15851007,1200.0,12.0,20,120.0,23.695732,-57.91689,-165.0617,-347.92413,0.002085295,0.13974021,0.13974021,205.32196,0.0037898494243621826,3412.4130988121033,735000,,,,,,,,,,,,
164.38168,0.002340212,0.12608479,-164.37935,164.37935,1.425242,0.16013192,1200.0,12.0,20,120.0,4.9598327,-19.713097,-165.78253,-379.835,161.69395,-325.24533,2119.0337,0.010810177,0.22822672,0.22822672,2.5633639e-05,0.0003,196.72873,163.0249,0.0027104542,0.11402803,-163.02219,163.02219,1.3082552,0.16432016,1200.0,12.0,20,120.0,34.249134,-32.509792,-164.72266,-345.0821,0.01198109,0.21497269,0.21497269,223.07076,0.0037172911167144777,3430.999561071396,740000,,,,,,,,,,,,
163.1183,0.00092798285,0.03355357,-163.11737,163.11737,0.964412,0.16700968,1200.0,12.0,20,120.0,2.024368,-2.1809738,-163.27354,-376.17404,141.98035,-177.14114,1538.6709,0.0060435687,0.16106613,0.16106613,2.5073889e-05,0.0003,184.47061,155.64171,0.0006321607,0.03890043,-155.64108,155.64108,0.7923878,0.16700968,1200.0,12.0,20,120.0,27.240088,-40.278786,-155.68343,-350.46564,0.0045110118,0.13233642,0.13233642,198.76216,0.003773001289367676,3449.8645746707916,745000,,,,,,,,,,,,
170.36116,0.0013079209,0.033463832,-170.35985,170.35985,0.97311914,0.16479596,1200.0,12.0,20,120.0,1.9152629,-22.967659,-170.23631,-384.39566,46.716187,-40.762783,649.1135,0.0053847022,0.16036612,0.16036612,2.4522331e-05,0.0003,191.52036,178.2268,0.0010011868,0.04402106,-178.2258,178.2258,0.61954916,0.16619492,1200.0,12.0,20,120.0,28.055222,-63.80619,-178.18726,-342.645,0.008251748,0.10296592,0.10296592,218.63794,0.003703512907028198,3468.3821473121643,750000,,,,,,,,,,,,
172.7427,0.0018637183,0.08563677,-172.74084,172.74084,1.4203492,0.17261915,1200.0,12.0,20,120.0,4.937215,-37.915783,-174.19229,-379.60938,52.072365,-35.3015,630.86975,0.005543746,0.24517947,0.24517947,2.3979092e-05,0.0003,207.10146,173.33316,0.0011192338,0.07602792,-173.33205,173.33205,0.62361604,0.17261915,1200.0,12.0,20,120.0,47.706215,-26.153728,-174.63226,-352.02148,0.008225153,0.107648075,0.107648075,233.95714,0.003805414581298828,3487.409227371216,755000,,,,,,,,,,,,
162.53394,0.0005740539,0.036723673,-162.53336,162.53336,0.90626085,0.17233501,1200.0,12.0,20,120.0,2.366178,-22.665516,-162.63748,-378.83292,216.36899,-93.02617,1121.1511,0.009545712,0.15618047,0.15618047,2.3444345e-05,0.0003,183.64177,166.7869,0.00064095424,0.04200757,-166.78625,166.78625,0.9522538,0.17403202,1200.0,12.0,20,120.0,32.920227,-36.298218,-167.05931,-345.8979,0.0049293083,0.16572265,0.16572265,219.59384,0.0037033874988555908,3505.9261713027954,760000,,,,,,,,,,,,
159.0753,0.00069027155,0.036893487,-159.07462,159.07462,0.8977683,0.16997746,1200.0,12.0,20,120.0,2.001478,-51.795704,-159.22151,-380.30667,23.764381,-35.265602,457.4348,0.0025033748,0.15260038,0.15260038,2.2918219e-05,0.0003,179.38882,166.58537,0.0013233402,0.03677665,-166.58405,166.58405,1.0262028,0.16997746,1200.0,12.0,20,120.0,40.30983,-21.619999,-166.836,-347.13455,0.0067855567,0.17443134,0.17443134,227.82697,0.003780621337890625,3524.829285144806,765000,,,,,,,,,,,,
161.09103,0.002008477,0.070719086,-161.08902,161.08902,1.2012893,0.16992347,1200.0,12.0,20,120.0,17.006716,-35.62306,-162.27792,-365.31628,59.8453,-69.79665,1741.9551,0.011070273,0.20412725,0.20412725,2.2400869e-05,0.0003,202.59302,166.79503,0.0015367367,0.058994886,-166.79349,166.79349,1.6767669,0.1726842,1200.0,12.0,20,120.0,53.27715,-24.031351,-167.29361,-349.61926,0.0063462765,0.28955114,0.28955114,254.81831,0.0037074883460998533,3543.366733312607,770000,,,,,,,,,,,,
170.25226,0.0006671833,0.034790903,-170.25159,170.25159,0.8593472,0.17178039,1200.0,12.0,20,120.0,15.98023,-51.139297,-170.28653,-382.2471,63.347515,-61.918385,1266.45,0.0032875077,0.147619,0.147619,2.1892429e-05,0.0003,203.94676,172.63727,0.0008544874,0.024116075,-172.63641,172.63641,0.74699515,0.17178039,1200.0,12.0,20,120.0,34.330482,-36.140594,-172.68567,-339.71948,0.003619285,0.12831911,0.12831911,222.36604,0.0037812307834625245,3562.272894382477,775000,,,,,,,,,,,,
169.47359,0.0008064465,0.042860903,-169.47278,169.47278,1.4335734,0.16318451,1200.0,12.0,20,120.0,1.9714893,-29.57788,-169.66678,-367.10077,48.82431,-20.99889,642.4257,0.0066816653,0.23393697,0.23393697,2.1393029e-05,0.0003,199.51752,166.90224,0.0009137378,0.033856653,-166.90132,166.90132,1.162118,0.16347003,1200.0,12.0,20,120.0,39.18994,-43.68572,-167.25714,-348.78912,0.004598205,0.18997145,0.18997145,228.88875,0.0037196496963500976,3580.8711507320404,780000,,,,,,,,,,,,
175.16304,0.0008516488,0.057813086,-175.16219,175.16219,1.061919,0.16599378,1200.0,12.0,20,120.0,3.158478,-9.558994,-175.79517,-366.32767,22.897692,-28.120684,557.4933,0.006025323,0.17627195,0.17627195,2.0902831e-05,0.0003,199.47415,166.57826,0.00090858457,0.05303642,-166.57735,166.57735,2.0882077,0.16599378,1200.0,12.0,20,120.0,26.217932,-40.445026,-167.069,-352.07132,0.007524419,0.3466295,0.3466295,234.39172,0.0037842974662780763,3599.792644739151,785000,,,,,,,,,,,,
163.8529,0.00091318693,0.03259593,-163.85199,163.85199,0.8398928,0.1682025,1200.0,12.0,20,120.0,2.0692387,-42.00885,-163.98242,-365.9399,46.8102,-41.20732,717.8361,0.004240936,0.14127207,0.14127207,2.0421947e-05,0.0003,182.8748,165.18414,0.0010734407,0.029376669,-165.18307,165.18307,0.68638414,0.1672478,1200.0,12.0,20,120.0,40.16461,-46.732483,-165.32388,-348.23245,0.0053072465,0.114796236,0.114796236,219.1243,0.0037915306568145754,3618.7503066062927,790000,,,,,,,,,,,,
183.89583,0.0012653694,0.03331573,-183.89456,183.89456,0.7514049,0.16227311,1200.0,12.0,20,120.0,2.6310382,-54.915943,-184.22595,-357.85724,16.464594,-55.54798,420.0442,0.006199539,0.1219328,0.1219328,1.9950523e-05,0.0003,201.15881,180.09935,0.00086520123,0.03593051,-180.09848,180.09848,0.92423797,0.16227311,1200.0,12.0,20,120.0,42.567085,-39.570133,-180.35312,-346.99554,0.004367783,0.14997897,0.14997897,240.66393,0.0037020862579345702,3637.2607448101044,795000,,,,,,,,,,,,
165.97054,0.00063594984,0.030323386,-165.9699,165.9699,0.861862,0.16124128,1200.0,12.0,20,120.0,2.2761385,-40.557858,-165.9241,-363.76694,68.321625,-72.75065,865.1437,0.0043746233,0.13896774,0.13896774,1.9488682e-05,0.0003,184.9228,166.34811,0.0007274976,0.035642527,-166.34738,166.34738,1.0135217,0.16038065,1200.0,12.0,20,120.0,22.551916,-30.403059,-166.3345,-353.48306,0.01239745,0.16254926,0.16254926,208.40593,0.0037746729850769043,3656.134116411209,800000,,,,,,,,,,,,
163.31702,0.0017422736,0.059234973,-163.31528,163.31528,1.3356776,0.16535093,1200.0,12.0,20,120.0,12.689918,-5.59121,-164.28232,-368.34946,22.699957,-25.82062,972.9433,0.005806995,0.22085553,0.22085553,1.9036543e-05,0.0003,202.5096,164.69019,0.0016473203,0.053560626,-164.68854,164.68854,1.3160118,0.16535093,1200.0,12.0,20,120.0,46.504482,-29.1525,-165.03584,-350.72507,0.0030120052,0.21760377,0.21760377,237.30713,0.018505890703201293,3748.663576364517,805000,,,,,,,,,,,,
164.23114,0.00081269635,0.036214676,-164.23033,164.23033,1.5267769,0.16894147,1200.0,12.0,20,120.0,3.5458465,-19.152477,-164.54765,-353.12375,20.76383,-29.036648,551.0272,0.0030806826,0.25793594,0.25793594,1.859424e-05,0.0003,198.72931,165.12679,0.0007136897,0.040915225,-165.12607,165.12607,0.6241949,0.1716319,1200.0,12.0,20,120.0,22.657234,-30.133835,-165.80295,-354.06583,0.005552643,0.10713176,0.10713176,200.63983,0.0037606818199157717,3767.4669919013977,810000,,,,,,,,,,,,
163.34401,0.00067240605,0.041551884,-163.34334,163.34334,1.1883311,0.17783497,1200.0,12.0,20,120.0,2.3120499,-47.81634,-163.69751,-368.12753,32.287853,-47.208824,898.3552,0.005770805,0.21132684,0.21132684,1.8161878e-05,0.0003,191.01529,163.91592,0.0009473612,0.036962226,-163.91498,163.91498,1.1176442,0.17783497,1200.0,12.0,20,120.0,72.16018,-30.870115,-164.35635,-352.78125,0.0042465026,0.19875622,0.19875622,259.92685,0.0037036973476409912,3785.9854850769043,815000,,,,,,,,,,,,
169.28697,0.0008049869,0.045631252,-169.28616,169.28616,1.2435247,0.18409106,1200.0,12.0,20,120.0,2.4284778,-24.069677,-169.83078,-373.59445,91.61348,-72.78666,1586.6854,0.009154792,0.22892179,0.22892179,1.7739603e-05,0.0003,199.18607,176.38667,0.00063520094,0.029339993,-176.38603,176.38603,0.75292265,0.1838403,1200.0,12.0,20,120.0,23.373262,-22.533281,-176.70193,-353.54,0.004076801,0.13841753,0.13841753,216.37004,0.003779009485244751,3804.8805389404297,820000,,,,,,,,,,,,
163.59328,0.00074608653,0.032810915,-163.59253,163.59253,0.756347,0.19248883,1200.0,12.0,20,120.0,2.607029,-52.471325,-163.79999,-377.7435,18.426498,-21.554459,409.58246,0.008878178,0.14558835,0.14558835,1.7327511e-05,0.0003,183.6709,172.77844,0.0012281875,0.03147912,-172.77722,172.77722,0.7070519,0.19248883,1200.0,12.0,20,120.0,43.60556,-41.199036,-172.9942,-334.46738,0.005130738,0.13609959,0.13609959,232.71596,0.003708085489273071,3823.420972585678,825000,,,,,,,,,,,,
170.88649,0.00083365745,0.0339656,-170.88565,170.88565,0.88893515,0.19696933,1200.0,12.0,20,120.0,1.9968848,-37.026905,-170.93259,-356.08798,171.57426,-80.81757,1298.8137,0.0032546804,0.17509297,0.17509297,1.6925713e-05,0.0003,193.89453,172.77217,0.0009897474,0.044573057,-172.77118,172.77118,0.93214,0.19866037,1200.0,12.0,20,120.0,38.170013,-23.10601,-172.80191,-345.32553,0.0034937689,0.1851793,0.1851793,233.1637,0.003768210029602051,3842.26202917099,830000,,,,,,,,,,,,
170.24167,0.0006482495,0.03379944,-170.24103,170.24103,0.6005155,0.2000552,1200.0,12.0,20,120.0,2.195923,-68.63678,-170.42543,-367.98068,22.829224,-20.998901,502.19617,0.011030405,0.120136246,0.120136246,1.653433e-05,0.0003,186.85394,179.43771,0.0009018079,0.025453722,-179.43681,179.43681,0.5144956,0.2000552,1200.0,12.0,20,120.0,31.792465,-34.620964,-179.3981,-351.94754,0.0040840423,0.10292752,0.10292752,223.58148,0.0037181156158447265,3860.8526136875153,835000,,,,,,,,,,,,
174.51865,0.0008004525,0.046258893,-174.51785,174.51785,1.0369115,0.20059751,1200.0,12.0,20,120.0,3.2634668,-1.0541445,-174.92871,-380.60306,84.40951,-46.08654,767.8155,0.004510595,0.20800185,0.20800185,1.6153459e-05,0.0003,202.74234,171.67879,0.0009998169,0.04878605,-171.67778,171.67778,0.72525364,0.20404921,1200.0,12.0,20,120.0,24.694363,-39.315357,-172.1215,-353.73224,0.005504468,0.14798743,0.14798743,214.13165,0.003777470064163208,3879.739969968796,840000,,,,,,,,,,,,
172.58871,0.00095844,0.03869942,-172.58775,172.58775,0.6327009,0.20647426,1200.0,12.0,20,120.0,6.326087,-60.11101,-173.26398,-372.53445,11.581924,-24.570349,519.8485,0.0019078478,0.13063645,0.13063645,1.5783213e-05,0.0003,194.59117,173.51003,0.00092255516,0.03963971,-173.50911,173.50911,0.9737407,0.20647426,1200.0,12.0,20,120.0,39.44408,-25.199677,-173.64746,-351.89813,0.0072607347,0.20105238,0.20105238,237.08038,0.0037178688526153564,3898.329320192337,845000,,,,,,,,,,,,
174.64044,0.0011860507,0.04120743,-174.63925,174.63925,0.820024,0.20399609,1200.0,12.0,20,120.0,2.2185736,-17.608934,-174.8438,-374.08374,164.11838,-145.31044,1920.7173,0.0108559355,0.16728169,0.16728169,1.542368e-05,0.0003,196.93282,180.12903,0.0008800245,0.032489687,-180.12814,180.12814,0.7218776,0.19946338,1200.0,12.0,20,120.0,22.140526,-39.3476,-180.29703,-347.08798,0.0040673153,0.14398815,0.14398815,219.54814,0.003778455877304077,3917.221606731415,850000,,,,,,,,,,,,
170.38669,0.0010331407,0.04484879,-170.38565,170.38565,0.69239247,0.19746415,1200.0,12.0,20,120.0,3.0115001,-39.510796,-170.85913,-375.82388,51.793633,-28.230883,608.49023,0.006690312,0.13672268,0.13672268,1.5074969e-05,0.0003,189.80492,183.3538,0.0010599431,0.034652263,-183.35275,183.35275,0.7723019,0.19746415,1200.0,12.0,20,120.0,30.403214,-73.59231,-183.71213,-345.20062,0.004669188,0.15250194,0.15250194,232.05725,0.003710441780090332,3935.773822069168,855000,,,,,,,,,,,,
170.97061,0.0010637173,0.049835753,-170.96954,170.96954,0.81592435,0.19070788,1200.0,12.0,20,120.0,3.020372,-44.40378,-171.30643,-368.08774,22.638344,-59.06478,653.81836,0.0062971613,0.1556032,0.1556032,1.4737181e-05,0.0003,192.66336,174.00127,0.00086964056,0.043088004,-174.0004,174.0004,0.9099604,0.18704194,1200.0,12.0,20,120.0,27.118061,-22.63568,-174.20758,-344.89062,0.0050117946,0.17020075,0.17020075,221.54341,0.0037789257526397706,3954.6684625148773,860000,,,,,,,,,,,,
158.1828,0.00071221695,0.037655663,-158.18208,158.18208,1.0213116,0.17453538,1200.0,12.0,20,120.0,2.6318305,-28.18945,-158.5499,-352.16925,56.968575,-35.199482,688.90466,0.004764903,0.17825502,0.17825502,1.4410394e-05,0.0003,182.20523,176.14276,0.0006988725,0.04092294,-176.14206,176.14206,0.93329537,0.17453538,1200.0,12.0,20,120.0,25.58978,-43.41552,-176.38725,-361.76392,0.0057271915,0.16289306,0.16289306,221.27971,0.0036986894607543945,3973.161916732788,865000,,,,,,,,,,,,
180.45992,0.0005373419,0.033218253,-180.45938,180.45938,0.7211067,0.16682231,1200.0,12.0,20,120.0,2.3081343,-32.905968,-180.69012,-366.3429,20.769987,-14.220416,419.48148,0.003759221,0.120296694,0.120296694,1.4094706e-05,0.0003,197.20366,184.5098,0.0009804913,0.035171524,-184.50882,184.50882,0.60162014,0.1640825,1200.0,12.0,20,120.0,33.252926,-50.80489,-184.60178,-359.6428,0.0060170363,0.098715335,0.098715335,229.60857,0.003797193479537964,3992.147891521454,870000,,,,,,,,,,,,
174.78796,0.0010405118,0.038467176,-174.78693,174.78693,1.0409505,0.16910896,1200.0,12.0,20,120.0,3.15396,-24.184904,-175.11087,-370.53827,11.376738,-36.084957,435.74518,0.008109702,0.17603406,0.17603406,1.37902e-05,0.0003,199.06601,181.40118,0.00064036757,0.04124118,-181.40054,181.40054,0.8381852,0.16910896,1200.0,12.0,20,120.0,27.635933,-53.250526,-181.60922,-355.89432,0.004789492,0.14174463,0.14174463,226.04646,0.0037158313274383544,4010.7270550727844,875000,,,,,,,,,,,,
171.56956,0.0010538256,0.044784237,-171.56851,171.56851,1.2390189,0.16755979,1200.0,12.0,20,120.0,2.6061392,-27.719233,-171.8609,-376.5888,13.680976,-21.007261,441.25146,0.007090998,0.20760974,0.20760974,1.3496962e-05,0.0003,199.08887,175.86148,0.0012866138,0.040987577,-175.8602,175.8602,1.1774846,0.16754018,1200.0,12.0,20,120.0,78.779175,-65.1992,-176.4966,-353.5451,0.0068333447,0.19727598,0.19727598,278.31378,0.003771321105957031,4029.5836668014526,880000,,,,,,,,,,,,
170.26643,0.00074108393,0.031680476,-170.26569,170.26569,0.5495305,0.1608245,1200.0,12.0,20,120.0,1.8389759,-26.80636,-170.38263,-367.74963,16.511766,-9.665494,351.87994,0.0038375438,0.08837797,0.08837797,1.3215067e-05,0.0003,182.71077,180.94298,0.0008214719,0.024229541,-180.94215,180.94215,0.6276657,0.1608245,1200.0,12.0,20,120.0,47.99852,-57.23045,-181.0242,-347.362,0.0024068023,0.10094401,0.10094401,241.05478,0.0037097306728363037,4048.1323268413544,885000,,,,,,,,,,,,
176.81076,0.0010468998,0.03632176,-176.80971,176.80971,0.7510467,0.15754077,1200.0,12.0,20,120.0,2.1395454,-36.687534,-177.14539,-378.69952,14.257723,-13.918843,409.01932,0.008735086,0.11832048,0.11832048,1.2944596e-05,0.0003,193.14876,179.51353,0.00090360176,0.034844782,-179.51263,179.51263,1.2519876,0.1550927,1200.0,12.0,20,120.0,24.92111,-56.52737,-179.90553,-345.74948,0.0042829043,0.19417414,0.19417414,227.73555,0.003782451581954956,4067.044591665268,890000,,,,,,,,,,,,
162.17085,0.0008326322,0.029841855,-162.17001,162.17001,1.0770158,0.15206128,1200.0,12.0,20,120.0,2.4625401,-13.774278,-162.0977,-364.96564,64.9572,-54.95766,794.56226,0.0031830985,0.1637724,0.1637724,1.26856285e-05,0.0003,184.28609,182.87607,0.0010002604,0.034592148,-182.87506,182.87506,0.92164266,0.15206128,1200.0,12.0,20,120.0,31.73705,-65.48433,-183.03824,-346.776,0.006605264,0.14014617,0.14014617,231.43065,0.0037073057174682616,4085.581127166748,895000,,,,,,,,,,,,
175.17952,0.0007099261,0.029295763,-175.1788,175.1788,0.8829496,0.15563212,1200.0,12.0,20,120.0,2.6095283,-33.934948,-175.20134,-371.70026,27.130924,-18.921207,406.2733,0.0050014416,0.13741532,0.13741532,1.2438221e-05,0.0003,194.27888,173.72519,0.0005830481,0.025729602,-173.72461,173.72461,0.6223241,0.15472272,1200.0,12.0,20,120.0,25.571732,-61.699413,-173.9249,-345.50806,0.008815075,0.09628768,0.09628768,210.85144,0.003781140613555908,4104.486837148666,900000,,,,,,,,,,,,
174.04115,0.0012858638,0.051649548,-174.03987,174.03987,0.9255719,0.1549193,1200.0,12.0,20,120.0,2.807467,-0.5436675,-174.63745,-363.4381,59.638348,-40.30295,652.69,0.0069589317,0.14338896,0.14338896,1.22024585e-05,0.0003,194.0553,178.4656,0.0009592783,0.046487913,-178.46465,178.46465,1.4900188,0.1549193,1200.0,12.0,20,120.0,31.133558,-33.095573,-179.08382,-343.68826,0.0052690543,0.23083267,0.23083267,237.29909,0.018541989994049074,4197.196793556213,905000,,,,,,,,,,,,
178.565,0.0006176507,0.031548217,-178.56439,178.56439,0.8313526,0.15311395,1200.0,12.0,20,120.0,2.556972,-28.319794,-178.74854,-375.41968,16.885101,-12.525751,358.99347,0.0026094294,0.12729168,0.12729168,1.1978389e-05,0.0003,196.39697,181.53488,0.00073546753,0.053127058,-181.53415,181.53415,0.81427705,0.1534637,1200.0,12.0,20,120.0,37.291283,-39.291527,-181.66882,-357.59192,0.008072675,0.12496197,0.12496197,233.82161,0.003771666955947876,4216.05513548851,910000,,,,,,,,,,,,
177.75336,0.0010365155,0.03723031,-177.75232,177.75232,1.0543079,0.14855097,1200.0,12.0,20,120.0,2.1003962,-66.37191,-177.683,-348.7511,72.85523,-26.846012,696.8661,0.0096452525,0.15661848,0.15661848,1.1766084e-05,0.0003,198.64798,180.22931,0.00082794554,0.03641333,-180.22849,180.22849,0.75839424,0.14855097,1200.0,12.0,20,120.0,39.114902,-34.73095,-180.50607,-354.27606,0.0052770707,0.1126602,0.1126602,232.86343,0.0037330437660217284,4234.720360994339,915000,,,,,,,,,,,,
174.31378,0.00057369145,0.025599105,-174.3132,174.3132,1.0102925,0.14917205,1200.0,12.0,20,120.0,2.8348875,-47.510895,-174.31042,-359.39673,17.904781,-20.687616,535.2196,0.003585031,0.15070741,0.15070741,1.1565597e-05,0.0003,195.23355,180.74817,0.000703403,0.034238115,-180.74747,180.74747,1.0564011,0.14632694,1200.0,12.0,20,120.0,23.08318,-65.56468,-181.05872,-346.29102,0.0035261807,0.15457994,0.15457994,222.38094,0.003782578420639038,4253.633259534836,920000,,,,,,,,,,,,
172.16203,0.00071656745,0.03584582,-172.16132,172.16132,1.3864719,0.14733014,1200.0,12.0,20,120.0,2.6716301,-26.979216,-172.35977,-366.97406,12.139601,-16.221554,447.04584,0.0053213043,0.2042691,0.2042691,1.1376989e-05,0.0003,199.34595,180.12898,0.0006326386,0.040011805,-180.12836,180.12836,0.9666527,0.14733014,1200.0,12.0,20,120.0,44.510704,-49.917698,-180.33325,-351.52396,0.005722818,0.14241707,0.14241707,241.72974,0.0037083887577056885,4272.175210237503,925000,,,,,,,,,,,,
172.8663,0.00088077586,0.03833058,-172.86542,172.86542,1.2241518,0.1461625,1200.0,12.0,20,120.0,2.2786512,-0.68286556,-173.18826,-373.92313,76.582275,-44.643223,893.3466,0.006680984,0.17892508,0.17892508,1.1200302e-05,0.0003,196.61597,177.05315,0.0009039049,0.037644327,-177.05225,177.05225,1.0991434,0.14919275,1200.0,12.0,20,120.0,22.692585,-51.058067,-177.37642,-349.02567,0.0042077997,0.16398422,0.16398422,219.42383,0.0037753458976745604,4291.051945924759,930000,,,,,,,,,,,,
168.73384,0.0012047328,0.04527011,-168.73264,168.73264,0.97105217,0.15774786,1200.0,12.0,20,120.0,2.9249938,-30.155003,-168.9529,-359.692,31.221647,-16.950996,478.6958,0.006161732,0.1531814,0.1531814,1.103559e-05,0.0003,190.0406,168.0276,0.0010776476,0.037366506,-168.02652,168.02652,0.8411204,0.15774786,1200.0,12.0,20,120.0,20.73025,-24.783932,-168.36479,-345.92444,0.0065952735,0.13268495,0.13268495,204.68005,0.0037054425239562987,4309.579164981842,935000,,,,,,,,,,,,
