training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-1852.9637,0.14117035,0.8484169,1853.1049,-1853.1049,1.2332609,0.39212453,900.0,9.0,20,90.0,4.314811,2089.1677,1832.8389,1695.9822,19.595936,-112.22011,795.86206,0.04192728,0.48359185,0.48359185,9.558961e-05,0.0003,-1805.1256,0.003574894857406616,750.4002990722656,185000,,,,,,,
-1877.2283,0.1711776,0.8524094,1877.3994,-1877.3994,0.5516451,0.3837475,900.0,9.0,20,90.0,16.947845,2091.067,1857.8518,1685.2529,4044.373,-101.2036,8264.18,0.06930174,0.21169242,0.21169242,9.526282e-05,0.0003,-1841.228,0.003518404817581177,767.9923284053802,190000,,,,,,,
-1905.0084,0.11373551,0.72147185,1905.1222,-1905.1222,0.86746466,0.36937433,900.0,9.0,20,90.0,4.3556137,2087.4126,1887.7074,1758.0581,1069.3894,-26.74928,2472.186,0.04182865,0.3204192,0.3204192,9.4925024e-05,0.0003,-1871.8151,0.003584922218322754,785.9169442653656,195000,,,,,,,
-1899.6212,0.14403969,0.8329504,1899.7653,-1899.7653,1.0643044,0.39230868,900.0,9.0,20,90.0,6.5421085,2081.167,1880.8967,1767.6793,1768.2267,-44.021637,3830.0217,0.041187014,0.41753584,0.41753584,9.457632e-05,0.0003,-1855.5009,0.003577799129486084,803.8059446811676,200000,,,,,,,
-1889.3024,0.14206436,0.64324486,1889.4445,-1889.4445,1.2671695,0.3955622,900.0,9.0,20,90.0,6.0734787,2075.712,1873.9216,1759.7524,457.17172,-20.583004,1732.8285,0.04251683,0.50124437,0.50124437,9.42168e-05,0.0003,-1838.117,0.007766361141204834,842.6377551555634,205000,,,,,,,
-1865.5103,0.12775505,0.73031867,1865.6381,-1865.6381,0.9618879,0.38889438,900.0,9.0,20,90.0,17.89624,2071.718,1848.2257,1715.6705,2838.712,-95.337875,5933.6475,0.051156353,0.3740728,0.3740728,9.384654e-05,0.0003,-1813.9475,0.003541270351409912,860.3441112041473,210000,,,,,,,
-1890.047,0.13242128,0.6942479,1890.1794,-1890.1794,1.0517746,0.39443848,900.0,9.0,20,90.0,6.7432775,2070.481,1871.394,1741.105,38.880806,-543.00586,1442.726,0.020850422,0.41486037,0.41486037,9.346567e-05,0.0003,-1845.9663,0.0034862918853759764,877.7755756378174,215000,,,,,,,
-1862.455,0.10168746,0.6466701,1862.5566,-1862.5566,0.62154585,0.38345054,900.0,9.0,20,90.0,5.907787,2069.0515,1846.7041,1696.6217,21.304882,-868.4809,2003.0215,0.036188927,0.2383321,0.2383321,9.30743e-05,0.0003,-1835.0973,0.0035456286907196047,895.5037248134613,220000,,,,,,,
-1866.9291,0.104828894,0.7582733,1867.0339,-1867.0339,0.4523726,0.37294093,900.0,9.0,20,90.0,10.322835,2068.8638,1848.1309,1681.4213,1750.789,-60.211002,3624.381,0.04467829,0.16870826,0.16870826,9.267249e-05,0.0003,-1841.4225,0.0035473723888397217,913.2405922412872,225000,,,,,,,
-1904.1482,0.1129813,0.65951484,1904.2612,-1904.2612,0.75439936,0.36855972,900.0,9.0,20,90.0,4.5202174,2066.9727,1886.2534,1732.4081,24.127998,-685.90765,2321.2668,0.017047612,0.2780412,0.2780412,9.2260394e-05,0.0003,-1874.6042,0.0035742321491241454,931.1117570400238,230000,,,,,,,
-1868.5009,0.10165654,0.66293335,1868.6025,-1868.6025,0.8778952,0.37651658,900.0,9.0,20,90.0,10.175772,2063.72,1851.6472,1625.9675,41.111843,-1816.4899,3602.663,0.04036741,0.3305421,0.3305421,9.183811e-05,0.0003,-1828.5763,0.0035803225994110108,949.013375043869,235000,,,,,,,
-1910.6166,0.13633774,0.8571867,1910.7529,-1910.7529,0.682226,0.3720841,900.0,9.0,20,90.0,3.4960337,2066.9126,1893.6282,1765.1654,12.127011,-34.228027,432.83676,0.046886686,0.25384545,0.25384545,9.1405775e-05,0.0003,-1884.2744,0.0035169665336608888,966.5982122421265,240000,,,,,,,
-1842.5131,0.11236817,0.8234709,1842.6255,-1842.6255,0.6392498,0.36609587,900.0,9.0,20,90.0,6.427902,2059.8613,1826.7328,1705.5297,64.1662,-1817.2556,3360.0403,0.075833105,0.23402672,0.23402672,9.0963455e-05,0.0003,-1815.0228,0.003562539005279541,984.4109120368958,245000,,,,,,,
-1867.7606,0.12186378,0.5305917,1867.8824,-1867.8824,0.9615283,0.36049652,900.0,9.0,20,90.0,4.8769417,2060.523,1852.1549,1708.7583,27.49141,-398.41013,1100.6067,0.03572012,0.3466276,0.3466276,9.051133e-05,0.0003,-1831.6871,0.0035222567081451416,1002.0222005844116,250000,,,,,,,
-1856.2708,0.1282131,0.5980928,1856.3989,-1856.3989,0.8675528,0.36457628,900.0,9.0,20,90.0,3.797906,2059.2764,1838.6736,1676.1621,12.5934105,-504.21484,1342.3628,0.034912575,0.3162892,0.3162892,9.004948e-05,0.0003,-1824.0068,0.003535426139831543,1019.6993358135223,255000,,,,,,,
-1858.9923,0.17531963,0.6523132,1859.1676,-1859.1676,1.0255023,0.36111835,900.0,9.0,20,90.0,9.49014,2056.7188,1842.5557,1697.8942,1487.4692,-89.09329,3516.4958,0.053943433,0.37032768,0.37032768,8.9578054e-05,0.0003,-1816.1727,0.003528884506225586,1037.3437628746033,260000,,,,,,,
-1880.0203,0.1752917,0.6597883,1880.1956,-1880.1956,0.90292794,0.35347992,900.0,9.0,20,90.0,2.949689,2058.0986,1861.445,1715.947,21.329166,-300.1661,1001.70557,0.04027748,0.3191669,0.3191669,8.909717e-05,0.0003,-1848.3456,0.0034963842391967774,1054.8256886005402,265000,,,,,,,
-1894.2727,0.15627176,0.718151,1894.429,-1894.429,0.8421709,0.3579347,900.0,9.0,20,90.0,6.975571,2058.284,1875.6898,1716.1611,75.656044,-40.20318,935.7661,0.031514518,0.3014422,0.3014422,8.860696e-05,0.0003,-1860.1674,0.003573033618927002,1072.6908614635468,270000,,,,,,,
-1892.3036,0.12546127,0.67650265,1892.4291,-1892.4291,1.0298381,0.36534676,900.0,9.0,20,90.0,4.6075077,2054.8354,1877.5417,1709.8596,43.407448,-57.302185,884.17737,0.04707312,0.376248,0.376248,8.810758e-05,0.0003,-1853.8337,0.003533057403564453,1090.356153011322,275000,,,,,,,
-1854.8416,0.10302609,0.60264677,1854.9446,-1854.9446,0.9247896,0.3659069,900.0,9.0,20,90.0,6.6499715,2046.1775,1838.8313,1658.9357,389.08444,-128.89493,1617.8044,0.028136278,0.3383869,0.3383869,8.759914e-05,0.0003,-1817.7367,0.0035174584388732912,1107.9434492588043,280000,,,,,,,
-1837.5887,0.10896659,0.67860186,1837.6978,-1837.6978,0.8565269,0.3457853,900.0,9.0,20,90.0,3.820227,2047.8635,1822.3733,1641.2202,13.882533,-11.251867,483.92828,0.056762367,0.2961744,0.2961744,8.708179e-05,0.0003,-1807.1129,0.0035128320693969726,1125.5076141357422,285000,,,,,,,
-1846.9641,0.1576896,0.61638606,1847.1218,-1847.1218,0.43267888,0.35108468,900.0,9.0,20,90.0,8.617897,2048.21,1828.1001,1622.824,43.69994,-351.6325,1282.6799,0.04040971,0.15190692,0.15190692,8.655565e-05,0.0003,-1824.6746,0.0034626116275787355,1142.8206765651703,290000,,,,,,,
-1871.9937,0.16305065,0.6806348,1872.1567,-1872.1567,0.7663455,0.34807727,900.0,9.0,20,90.0,7.166703,2051.645,1853.1455,1643.1586,47.22313,-109.89309,703.176,0.0592805,0.26674744,0.26674744,8.602091e-05,0.0003,-1840.8196,0.003505018091201782,1160.345771074295,295000,,,,,,,
-1870.5978,0.1321861,0.63200396,1870.73,-1870.73,1.2425842,0.3482044,900.0,9.0,20,90.0,6.7941813,2052.0537,1854.7661,1638.2456,186.7553,-37.88114,791.1693,0.028505165,0.43267328,0.43267328,8.547767e-05,0.0003,-1824.863,0.0035208579540252686,1177.950065612793,300000,,,,,,,
-1855.8531,0.11785787,0.5439248,1855.971,-1855.971,0.85798776,0.35405907,900.0,9.0,20,90.0,8.141576,2047.4247,1838.981,1668.0026,48.444893,-38.49086,908.6042,0.028286071,0.30377835,0.30377835,8.49261e-05,0.0003,-1820.3715,0.0077504621982574465,1216.7023811340332,305000,,,,,,,
